   1.4357211e+00   1.3655793e+00   1.5727420e+00   1.3044944e+00   1.1013434e+00   1.3519710e+00   1.4235101e+00   1.3836066e+00   1.4114416e+00   1.2888589e+00   1.1343440e+00   1.3924485e+00   1.3249654e+00   1.4068700e+00   1.5392386e+00   1.3871872e+00   1.2273554e+00   1.2543972e+00   1.2608110e+00   1.4474726e+00   1.4637563e+00   1.4442157e+00   1.1887528e+00   1.4459616e+00   1.4724190e+00   1.3144742e+00   1.4187876e+00   1.1731623e+00   1.0625141e+00   1.2767885e+00   1.1446102e+00   1.1808158e+00   1.2950401e+00   1.0844867e+00   1.0902408e+00   1.3127654e+00   1.1805978e+00   1.3736247e+00   1.4991349e+00   1.1967095e+00   1.1232855e+00   1.3598265e+00   1.3028757e+00   1.3561296e+00   1.2990708e+00   1.3007095e+00   1.3081724e+00   1.3163963e+00   1.0685357e+00   1.5423004e+00   1.4400274e+00   1.4098810e+00   1.2874282e+00   1.5751861e+00   1.5502290e+00   1.3049025e+00   1.4961402e+00   1.2927390e+00   1.1379261e+00   1.1063849e+00   1.2556542e+00   1.1741132e+00   1.3868825e+00   1.3128290e+00   1.1643810e+00   1.3763860e+00   1.3150321e+00   1.4505335e+00   1.4530738e+00   1.2919138e+00   1.0444336e+00   1.3766629e+00   1.2696994e+00   1.2248793e+00   1.2927154e+00   1.2560396e+00   1.1179937e+00   1.2715432e+00   1.1866238e+00   1.1796449e+00   1.2936663e+00   1.2543787e+00   1.1031256e+00   1.3307239e+00   1.4410533e+00   1.3141450e+00   1.3943562e+00   1.3303764e+00   1.0994629e+00   1.3479277e+00   1.3308872e+00   1.2139287e+00   1.3180541e+00   1.1443021e+00   1.1329507e+00   1.2657704e+00   1.2094175e+00   1.1998902e+00   1.4267060e+00   1.2715228e+00   1.2191482e+00   1.4642802e+00   1.4148838e+00   1.2010412e+00   1.2820296e+00   1.2282693e+00   1.1814734e+00   1.3794613e+00   1.3014509e+00   1.2162318e+00   1.4340046e+00   1.3467717e+00   1.2361242e+00   1.2933434e+00   1.2719750e+00   1.1485830e+00   1.3549769e+00   1.1674700e+00   1.2525277e+00   1.3459827e+00   1.2849019e+00   1.0848933e+00   1.1577987e+00   1.1124264e+00   1.1313407e+00   1.2278616e+00   1.2999359e+00   1.1975770e+00   1.4458314e+00   1.6963718e+00   1.6521275e+00   1.3702106e+00   1.3658240e+00   1.3930460e+00   1.2807450e+00   1.1585821e+00   1.0529919e+00   1.4038113e+00   1.1480972e+00   1.2868741e+00
   1.2362014e+00   1.3065945e+00   1.1495627e+00   9.8333051e-01   1.1981016e+00   1.1948633e+00   1.1651606e+00   1.2601382e+00   1.1458410e+00   1.1408031e+00   1.3261248e+00   1.3118364e+00   1.4982496e+00   1.5237986e+00   1.2839625e+00   1.2459049e+00   1.3811512e+00   1.4800864e+00   1.3993983e+00   1.3725715e+00   1.1882689e+00   1.3040610e+00   1.4228551e+00   1.4256893e+00   1.3447685e+00   1.5280831e+00   1.2205582e+00   1.0394548e+00   1.1836377e+00   1.3240553e+00   1.2050512e+00   1.2415947e+00   1.1876415e+00   1.1831245e+00   1.2923173e+00   1.2407708e+00   1.2215930e+00   1.3457044e+00   1.3163486e+00   1.1865284e+00   1.2630027e+00   1.3123334e+00   1.4506977e+00   1.5584837e+00   1.3747271e+00   1.3269342e+00   1.5552351e+00   1.3887698e+00   1.3605955e+00   1.2400989e+00   1.2220779e+00   1.1325670e+00   1.2949411e+00   1.3185172e+00   1.2439630e+00   1.3798710e+00   1.2590380e+00   1.1207408e+00   1.3319742e+00   1.3644731e+00   1.4142840e+00   1.4173027e+00   1.3061702e+00   1.2709846e+00   1.5321006e+00   1.5919544e+00   1.3879487e+00   1.4097086e+00   1.4146164e+00   1.3823135e+00   1.4387305e+00   1.5922775e+00   1.4953896e+00   1.3951790e+00   1.2737090e+00   1.5048940e+00   1.3700559e+00   1.1534114e+00   1.1540853e+00   1.2638822e+00   1.0622358e+00   1.1489408e+00   1.3005290e+00   1.2936270e+00   1.3387131e+00   1.3134886e+00   1.2376259e+00   1.1559773e+00   1.3992319e+00   1.2349950e+00   1.3677470e+00   1.3279594e+00   1.1674513e+00   1.1817529e+00   1.3230945e+00   1.1248783e+00   1.2108945e+00   1.4036373e+00   1.2559102e+00   1.2323382e+00   1.3824214e+00   1.1857815e+00   1.3227853e+00   1.5220539e+00   1.2014224e+00   1.2762370e+00   1.3814293e+00   1.4225780e+00   1.3229088e+00   1.4212733e+00   1.2743157e+00   1.2522367e+00   1.3112820e+00   1.2739397e+00   1.3251024e+00   1.4012635e+00   1.3096887e+00   1.3649301e+00   1.5414480e+00   1.3023202e+00   1.1788606e+00   1.2578230e+00   1.2029674e+00   1.0903142e+00   1.3795868e+00   1.2370463e+00   1.2579601e+00   1.2685327e+00   1.4189339e+00   1.6190408e+00   1.6712127e+00   1.4209179e+00   1.4893367e+00   1.3625128e+00   1.1416597e+00   1.4283441e+00   1.5137524e+00   1.5411180e+00   1.3067161e+00   1.2864158e+00
   1.6719709e+00   1.2088018e+00   1.6402304e+00   1.5730766e+00   1.4538264e+00   1.1937442e+00   1.4079682e+00   1.1159011e+00   1.3443371e+00   1.5870700e+00   1.4698885e+00   1.4383242e+00   1.4887789e+00   1.0996402e+00   1.4700180e+00   1.4747888e+00   1.3816828e+00   1.5421122e+00   1.5107040e+00   1.0401429e+00   1.5841529e+00   1.5672506e+00   1.4682514e+00   1.4187673e+00   1.4993393e+00   1.0561035e+00   1.4572056e+00   1.6212190e+00   1.4606751e+00   1.4367907e+00   1.5170739e+00   1.0581281e+00   1.5131292e+00   1.5691886e+00   1.4443986e+00   1.5030028e+00   1.5175516e+00   1.0655540e+00   1.5297697e+00   1.4738565e+00   1.5190532e+00   1.3296101e+00   1.2510016e+00   1.2043603e+00   1.3635975e+00   1.3229699e+00   1.2434000e+00   1.3214908e+00   1.1877866e+00   8.6729926e-01   1.1687123e+00   1.1769059e+00   1.2031671e+00   1.2223655e+00   1.2818492e+00   1.1878489e+00   1.4350360e+00   1.3961472e+00   1.3120967e+00   1.4294659e+00   1.4406554e+00   1.1715385e+00   1.4562711e+00   1.4897454e+00   1.4499792e+00   1.4514021e+00   1.3587499e+00   1.0559015e+00   1.4309045e+00   1.4900239e+00   1.5034001e+00   1.4299827e+00   1.5133975e+00   1.2152848e+00   1.4420021e+00   1.4324591e+00   1.4414463e+00   1.4185177e+00   1.4285153e+00   1.2560531e+00   1.4630280e+00   1.4630561e+00   1.2007040e+00   1.2820257e+00   1.2627506e+00   1.0191230e+00   1.2847605e+00   1.4865490e+00   1.4074674e+00   1.3585981e+00   1.4154490e+00   1.1196037e+00   1.3844463e+00   1.4006155e+00   1.3783125e+00   1.3316354e+00   1.3888204e+00   1.2349419e+00   1.3401099e+00   1.3336208e+00   1.5350562e+00   1.4499615e+00   1.5486395e+00   1.1496465e+00   1.3339435e+00   1.4430470e+00   1.3127465e+00   1.3834502e+00   1.2185631e+00   1.2128034e+00   1.3106847e+00   1.3878056e+00   1.3187960e+00   1.3493654e+00   1.3193997e+00   1.1937957e+00   1.4034253e+00   1.5742172e+00   1.3090647e+00   1.3570516e+00   1.5361087e+00   1.3487748e+00   1.3311745e+00   1.2719106e+00   1.2475849e+00   1.3013994e+00   1.2378235e+00   9.8673532e-01   1.3556055e+00   1.6465518e+00   1.3110300e+00   1.2834181e+00   1.2212884e+00   1.1977686e+00   1.1864133e+00   1.2584239e+00   1.3311247e+00   1.4226612e+00   1.2561881e+00   1.1069775e+00
   1.5000195e+00   1.4795187e+00   1.3633636e+00   1.3705170e+00   1.4761703e+00   1.2277201e+00   1.4434920e+00   1.5116814e+00   1.5554550e+00   1.2992908e+00   1.4125922e+00   1.2705151e+00   1.4066030e+00   1.5219956e+00   1.1447195e+00   1.2365134e+00   1.3618194e+00   1.3952294e+00   1.2149325e+00   1.2052554e+00   1.1901121e+00   1.2538967e+00   1.2627686e+00   1.2180598e+00   1.4687371e+00   1.4887873e+00   1.1953743e+00   1.3204710e+00   1.3061099e+00   1.1978357e+00   1.2299045e+00   1.3447534e+00   1.2078055e+00   1.2027115e+00   1.2753943e+00   1.1266794e+00   1.2822252e+00   1.2627987e+00   1.0987700e+00   1.0149002e+00   1.3633825e+00   1.1872489e+00   1.2729906e+00   1.3928076e+00   1.2597895e+00   1.1594681e+00   1.4080199e+00   1.2994952e+00   1.3314647e+00   1.4339274e+00   1.2586492e+00   1.3041000e+00   1.3424324e+00   1.1279513e+00   1.1836755e+00   1.2370963e+00   1.0296065e+00   1.0394850e+00   1.2513300e+00   1.1557783e+00   1.2773792e+00   1.3727323e+00   1.1725838e+00   1.1958413e+00   1.2004682e+00   1.1463932e+00   1.2534026e+00   1.1005670e+00   1.0212239e+00   1.0990274e+00   1.1534370e+00   1.0179719e+00   1.2342137e+00   1.2608113e+00   1.1194166e+00   1.2291729e+00   1.1625829e+00   1.0496283e+00   1.2168322e+00   1.2620358e+00   1.0905887e+00   1.1301216e+00   1.2303217e+00   1.1574096e+00   1.2470043e+00   1.3448281e+00   1.2107022e+00   1.1829099e+00   1.4138040e+00   1.1933631e+00   1.2323406e+00   1.3241279e+00   1.2486612e+00   1.4861958e+00   1.3817271e+00   1.2105779e+00   1.2206236e+00   1.3204859e+00   1.2273684e+00   1.3068219e+00   1.4920069e+00   1.4648424e+00   1.4049510e+00   1.4542799e+00   1.3168744e+00   1.3770260e+00   1.3177660e+00   1.1328658e+00   1.2279491e+00   1.3652702e+00   1.2011072e+00   1.2803785e+00   1.2854304e+00   1.1508527e+00   1.2584855e+00   1.1836216e+00   1.0535667e+00   1.1604042e+00   1.1781597e+00   1.1722570e+00   1.3780282e+00   1.4062497e+00   1.1523348e+00   1.1476193e+00   1.4118678e+00   1.2473948e+00   1.2375072e+00   1.5151424e+00   1.4800976e+00   1.6779801e+00   1.8022516e+00   1.3812510e+00   1.3596823e+00   1.5668295e+00   1.3416183e+00   1.2721678e+00   1.4479536e+00   1.2245318e+00   1.3988384e+00   1.4648864e+00
   1.4044242e+00   1.3015899e+00   1.3013224e+00   1.1729092e+00   1.3405813e+00   1.3506890e+00   1.3219673e+00   1.3293976e+00   1.3833547e+00   1.0950501e+00   1.2914309e+00   1.4818109e+00   1.4619250e+00   1.3257972e+00   1.2204521e+00   1.0922259e+00   1.3644741e+00   1.3718506e+00   1.4786838e+00   1.4313768e+00   1.3688274e+00   1.1431490e+00   1.2866946e+00   1.2902175e+00   1.3015259e+00   1.3277436e+00   1.4261124e+00   1.2353750e+00   1.3287012e+00   1.3730783e+00   1.1207123e+00   1.3229170e+00   1.3012317e+00   1.0578693e+00   1.3025673e+00   1.4700544e+00   1.3393738e+00   1.2459753e+00   1.2578799e+00   1.0471625e+00   1.1248521e+00   1.2436424e+00   1.2158590e+00   1.0890844e+00   1.2209776e+00   1.1441506e+00   1.2604486e+00   1.3583091e+00   1.2660991e+00   1.3497351e+00   1.3645390e+00   1.1168689e+00   1.1953223e+00   1.2417100e+00   1.2691892e+00   1.3330496e+00   1.2468871e+00   1.1639444e+00   1.2516443e+00   1.2847011e+00   1.2287016e+00   1.3400637e+00   1.2061795e+00   1.0420000e+00   1.3034289e+00   1.2541751e+00   1.2225001e+00   1.2213938e+00   1.3723607e+00   1.2716356e+00   1.2904023e+00   1.2415200e+00   1.1751441e+00   1.2541667e+00   1.2157914e+00   1.1375167e+00   1.3038340e+00   1.2417061e+00   1.1446283e+00   1.0767106e+00   1.3212612e+00   1.1874110e+00   1.2671046e+00   1.2760738e+00   1.3271287e+00   1.4546444e+00   1.3677395e+00   1.1701890e+00   1.3356631e+00   1.3261050e+00   1.0650208e+00   1.2303996e+00   1.2466466e+00   1.1022035e+00   1.2404114e+00   1.4741039e+00   1.3393501e+00   1.3135399e+00   1.2815003e+00   1.2486648e+00   1.3875030e+00   1.3351684e+00   1.5113117e+00   1.5569467e+00   1.7564822e+00   1.6927057e+00   1.5449596e+00   1.3572016e+00   1.3666407e+00   1.3973328e+00   1.3175311e+00   1.2161065e+00   1.2880465e+00   1.3773619e+00   1.4065592e+00   1.4430213e+00   1.3836351e+00   1.0892941e+00   1.3651775e+00   1.4101535e+00   1.3377424e+00   1.3504488e+00   1.4009114e+00   1.2532306e+00   1.3499389e+00   1.3356521e+00   1.2773014e+00   1.5472291e+00   1.5648297e+00   1.6551769e+00   1.9475052e+00   1.5435079e+00   1.2835566e+00   1.4355454e+00   1.3173956e+00   1.1072106e+00   1.3630600e+00   1.3331335e+00   1.2351584e+00   1.3736854e+00
   1.2978083e+00   1.5909541e+00   1.5473969e+00   1.6609217e+00   1.6561428e+00   1.5199378e+00   1.1697844e+00   1.5804958e+00   1.5400581e+00   1.4601921e+00   1.5955748e+00   1.6039060e+00   1.1207259e+00   1.7180315e+00   1.6123322e+00   1.6920510e+00   1.7181098e+00   1.6930629e+00   1.2753719e+00   1.7346079e+00   1.6439320e+00   1.4859328e+00   1.6571199e+00   1.5088028e+00   1.1444245e+00   1.6726915e+00   1.5091835e+00   1.1805610e+00   1.4665344e+00   1.1919645e+00   9.0062278e-01   8.7173701e-01   1.1516216e+00   1.6693307e+00   1.6828519e+00   1.6248893e+00   1.3590830e+00   1.8243056e+00   1.7279959e+00   1.7687497e+00   1.7455620e+00   1.5407383e+00   1.2682616e+00   1.7726737e+00   1.6933300e+00   1.6790758e+00   1.7868223e+00   1.5443348e+00   1.1222160e+00   1.6083716e+00   1.7061206e+00   1.7769294e+00   1.8700595e+00   1.7160285e+00   1.2925828e+00   1.6531525e+00   1.4437960e+00   1.4294544e+00   1.5664876e+00   1.3723323e+00   1.0746961e+00   1.5071024e+00   9.9659243e-01   1.8262523e+00   1.8201299e+00   1.8005604e+00   1.9354881e+00   1.5115731e+00   1.8813126e+00   1.8293336e+00   1.9428649e+00   1.8751025e+00   1.8479472e+00   1.5376134e+00   1.4980408e+00   1.5771986e+00   1.5979398e+00   1.5808741e+00   1.2538630e+00   1.5016167e+00   1.4346558e+00   1.3430910e+00   1.5263881e+00   1.5189051e+00   1.0190785e+00   1.5492420e+00   1.5993345e+00   1.5946271e+00   1.6147580e+00   1.5186945e+00   1.2167207e+00   1.5513479e+00   1.4271186e+00   1.5056932e+00   1.7335095e+00   1.6841993e+00   1.3225027e+00   1.6640141e+00   1.6823859e+00   1.7927413e+00   1.6172106e+00   1.6634767e+00   1.2307245e+00   1.6576004e+00   1.6679058e+00   1.6329863e+00   1.8623217e+00   1.7630198e+00   1.3136256e+00   1.7955549e+00   1.5611217e+00   1.4694285e+00   1.4537607e+00   1.3043009e+00   1.0780968e+00   1.4541516e+00   1.4736255e+00   1.6180703e+00   1.7885653e+00   1.5259387e+00   1.1054249e+00   1.4943969e+00   1.3421961e+00   1.2336632e+00   1.4211585e+00   1.6479511e+00   1.0943662e+00   2.0795757e+00   1.9415586e+00   2.0077982e+00   2.2577624e+00   1.8536890e+00   1.6556267e+00   1.7025165e+00   1.7040397e+00   1.6805910e+00   1.7601548e+00   1.5763578e+00   1.1830098e+00   1.5976329e+00
   1.3782545e+00   1.4586384e+00   1.5393324e+00   1.5198662e+00   1.1580342e+00   1.7334123e+00   1.7821076e+00   1.4851230e+00   1.6711713e+00   1.5313842e+00   1.1334535e+00   1.7875347e+00   1.5605340e+00   1.6117003e+00   1.7075712e+00   1.7805533e+00   1.1448379e+00   1.6957559e+00   1.7936217e+00   1.7224839e+00   1.8100877e+00   1.8025293e+00   1.2569576e+00   1.7827920e+00   1.6305167e+00   1.7077459e+00   1.6654483e+00   1.6644130e+00   1.2017047e+00   1.6239404e+00   1.4139869e+00   1.4958819e+00   1.7011023e+00   1.5335207e+00   1.2688561e+00   1.4954224e+00   1.4655057e+00   1.6324633e+00   1.7588068e+00   1.8038152e+00   1.5096280e+00   1.9594942e+00   1.5913410e+00   1.6887573e+00   1.7111186e+00   1.3597480e+00   1.3140082e+00   1.4593209e+00   1.3995144e+00   1.4006868e+00   1.4696681e+00   1.3804211e+00   1.0904647e+00   1.4166522e+00   1.5470559e+00   1.6249349e+00   1.7445732e+00   1.8298965e+00   1.4575419e+00   1.7988685e+00   1.7334699e+00   1.6866953e+00   1.6046996e+00   1.6275825e+00   1.0996485e+00   1.7986862e+00   1.7265174e+00   1.5901678e+00   1.7482468e+00   1.8201392e+00   1.1891941e+00   1.8408544e+00   1.6451331e+00   1.6331925e+00   1.6109176e+00   1.7465738e+00   1.1558886e+00   1.8719543e+00   1.9356043e+00   1.6702171e+00   1.5916908e+00   1.3452573e+00   1.0941448e+00   1.1867030e+00   1.6294523e+00   1.6533332e+00   1.8442384e+00   1.8043880e+00   1.3588254e+00   1.6270476e+00   1.5923032e+00   1.4209443e+00   1.6936249e+00   1.7331913e+00   1.1742904e+00   1.5786404e+00   1.4828976e+00   1.6710658e+00   1.7685610e+00   1.7187945e+00   1.0442241e+00   1.6620054e+00   1.5787353e+00   1.6323887e+00   1.7791134e+00   1.6814275e+00   1.1483650e+00   1.7375336e+00   1.6396761e+00   1.5245057e+00   1.6596400e+00   1.7249383e+00   1.0428745e+00   1.8721941e+00   1.7220116e+00   1.5983959e+00   1.7710328e+00   1.7454962e+00   1.0576369e+00   1.6982980e+00   1.7632568e+00   1.6065190e+00   1.8270782e+00   1.9134292e+00   1.1907119e+00   1.6715042e+00   1.6586119e+00   1.8307883e+00   1.8960570e+00   2.2289697e+00   2.1591772e+00   1.5416687e+00   2.6060165e+00   1.9399825e+00   1.8559047e+00   1.6269051e+00   1.1965426e+00   1.7254563e+00   1.4844261e+00   1.3998983e+00
   1.2954892e+00   1.0612821e+00   1.0665216e+00   1.1646178e+00   1.5081563e+00   1.2708785e+00   1.5407491e+00   1.4339312e+00   1.4092261e+00   1.4558896e+00   1.2848606e+00   1.2834993e+00   1.3982972e+00   1.2337858e+00   1.3191196e+00   1.4612864e+00   1.3363879e+00   1.1324509e+00   1.2461150e+00   1.3252538e+00   1.2985767e+00   1.5051618e+00   1.5781249e+00   9.8999823e-01   1.4290503e+00   1.5003411e+00   1.4289243e+00   1.4882601e+00   1.2665618e+00   1.1471402e+00   1.3806804e+00   1.2868401e+00   1.2359198e+00   1.4959763e+00   1.3189379e+00   1.1081920e+00   1.1323794e+00   1.4425343e+00   1.2559956e+00   1.4568673e+00   1.3359027e+00   1.1189339e+00   1.3051529e+00   1.3903866e+00   1.2941547e+00   1.3490750e+00   1.3310041e+00   1.0839083e+00   1.2548313e+00   1.3914568e+00   1.3729412e+00   1.3156907e+00   1.3090744e+00   1.2010689e+00   1.3477761e+00   1.2411520e+00   1.3218312e+00   1.3607794e+00   1.2891090e+00   1.2011416e+00   1.3552147e+00   1.3843963e+00   1.1763710e+00   1.2732990e+00   1.1767170e+00   9.4387646e-01   1.1664376e+00   1.3155966e+00   1.0886602e+00   1.2941171e+00   1.5057093e+00   1.3130874e+00   1.3529247e+00   1.4807520e+00   1.4742901e+00   1.4013759e+00   1.1874120e+00   1.0671133e+00   1.1977238e+00   1.1340524e+00   1.2137836e+00   1.1925535e+00   1.2832841e+00   9.6401957e-01   1.1503602e+00   1.4202168e+00   1.3516747e+00   1.3825194e+00   1.3792036e+00   1.2137074e+00   1.2293436e+00   1.3898185e+00   1.2112478e+00   1.2978968e+00   1.4069338e+00   1.2143063e+00   1.2785520e+00   1.4042579e+00   1.4258662e+00   1.3946234e+00   1.4093292e+00   1.3301210e+00   1.0920100e+00   1.1753496e+00   1.3099342e+00   1.2819270e+00   1.1878931e+00   1.1179282e+00   1.3333905e+00   1.3205714e+00   1.3666744e+00   1.3427559e+00   1.2454633e+00   1.2511056e+00   1.3045010e+00   1.3054114e+00   1.2187528e+00   1.4156982e+00   1.4638179e+00   1.2819254e+00   1.2334184e+00   1.4544767e+00   1.5313527e+00   1.2857063e+00   1.3733286e+00   1.2102504e+00   1.3330605e+00   1.3583854e+00   1.2868803e+00   1.4785229e+00   1.6497680e+00   1.4101349e+00   1.2438642e+00   1.3615867e+00   1.1899594e+00   1.3920483e+00   1.3474375e+00   1.1216362e+00   1.1407839e+00   1.1633009e+00
   2.3583509e+00   2.5506758e+00   1.7471967e+00   1.6610655e+00   1.7298198e+00   1.5600800e+00   1.4350712e+00   1.4743007e+00   1.6624742e+00   1.8361861e+00   1.9800871e+00   1.7783234e+00   1.8635386e+00   1.9149855e+00   1.7474558e+00   1.7456381e+00   2.0433723e+00   2.0251951e+00   1.5451413e+00   1.5669942e+00   1.4782451e+00   1.6234361e+00   1.2894368e+00   1.5095435e+00   2.5939078e+00   2.3119407e+00  -1.1613059e-01  -3.9482141e-01   1.8354656e+00   2.0081786e+00   1.6933882e+00   1.7501387e+00   1.7918716e+00   1.6896756e+00   1.8111546e+00   1.8758790e+00   1.9160373e+00   1.6415850e+00   1.8415643e+00   1.9707544e+00   2.0037024e+00   1.7711321e+00   1.5948405e+00   1.2666338e+00   1.4452700e+00   1.5794252e+00   1.5282412e+00   1.5828908e+00   1.2793871e+00   1.6965777e+00   1.5759611e+00   1.8939018e+00   1.6570205e+00   1.7300031e+00   1.7336376e+00   1.6060839e+00   1.2346047e+00   1.8503098e+00   1.4768253e+00   1.5975782e+00   1.5010853e+00   1.1826034e+00   1.3759932e+00   1.3534804e+00   1.5542048e+00   1.7085944e+00   1.7636898e+00   1.4916974e+00   1.5265718e+00   1.5641706e+00   1.5906139e+00   1.6038324e+00   1.4552276e+00   1.4592789e+00   1.5228015e+00   1.4907927e+00   1.6658147e+00   1.4057526e+00   1.4063466e+00   1.3551726e+00   1.5804711e+00   1.5493129e+00   1.7147449e+00   1.9202765e+00   1.6583749e+00   1.5895660e+00   1.3292003e+00   1.3637891e+00   1.3014490e+00   1.3319362e+00   1.4263637e+00   1.2208112e+00   1.5448880e+00   1.3139261e+00   1.6140466e+00   1.5767857e+00   1.5666125e+00   1.6635311e+00   1.5217891e+00   1.7000117e+00   1.7693341e+00   1.6325059e+00   1.7608682e+00   1.7179638e+00   1.2750189e+00   1.5805682e+00   1.6294261e+00   1.5441441e+00   1.6481311e+00   1.4306347e+00   1.4988790e+00   1.5384045e+00   1.7752882e+00   1.8858541e+00   1.9967970e+00   1.5616477e+00   1.6250203e+00   1.5409805e+00   1.7225481e+00   1.3469394e+00   1.7958763e+00   1.2582969e+00   1.2151904e+00   1.2301843e+00   1.5039442e+00   1.6331633e+00   1.6533328e+00   1.6122080e+00   1.3937476e+00   1.7777293e+00   1.7858665e+00   2.1110827e+00   1.9581291e+00   1.3894498e+00   1.2331041e+00   1.3939342e+00   1.4093230e+00   1.4088002e+00   1.5515769e+00   1.5168831e+00
   1.6034342e+00   1.4080868e+00   1.6599195e+00   1.7981359e+00   1.7315932e+00   1.2129625e+00   1.8119597e+00   1.5404414e+00   1.5904082e+00   1.7963791e+00   1.6565502e+00   1.3855650e+00   1.7688824e+00   1.6122499e+00   1.8535859e+00   1.8436076e+00   1.7738744e+00   1.4938010e+00   1.6658864e+00   1.1822402e+00   1.4323117e+00   1.6274455e+00   1.4835070e+00   1.1817795e+00   1.4576429e+00   1.3729096e+00   1.4275533e+00   1.5941114e+00   1.6156654e+00   1.2776891e+00   1.8778221e+00   1.6946708e+00   1.6602841e+00   1.8996671e+00   1.6730343e+00   1.4518059e+00   1.7324257e+00   1.4330406e+00   1.4736507e+00   1.5699290e+00   1.4466989e+00   1.2988990e+00   1.4536193e+00   1.3982967e+00   1.6254102e+00   1.7952682e+00   1.7674006e+00   1.2917636e+00   1.8425972e+00   1.6103867e+00   1.7045960e+00   1.8748366e+00   1.6855498e+00   1.3945900e+00   1.7477575e+00   1.1859997e+00   1.6006309e+00   1.7558432e+00   1.6754721e+00   1.4269227e+00   1.6018403e+00   1.3882137e+00   1.5401923e+00   1.6873857e+00   1.5046128e+00   1.1997458e+00   1.5861671e+00   1.4962988e+00   1.5535542e+00   1.6871084e+00   1.5855441e+00   1.3011884e+00   1.5153799e+00   1.3630056e+00   1.4990414e+00   1.6113411e+00   1.5008896e+00   1.2521211e+00   1.6847643e+00   1.4641871e+00   1.6085333e+00   1.7734757e+00   1.7876682e+00   1.4320891e+00   1.8377913e+00   1.4429440e+00   1.7000416e+00   1.8288770e+00   1.7512093e+00   1.5468224e+00   1.7273638e+00   1.4271244e+00   1.7542800e+00   1.6905448e+00   1.4518556e+00   1.3286667e+00   1.4066384e+00   1.2933396e+00   1.5346282e+00   1.7185817e+00   1.5253515e+00   1.6603484e+00   1.7869584e+00   1.2095760e+00   1.7665439e+00   1.7776616e+00   1.5266105e+00   1.6108176e+00   1.4799669e+00   1.2672090e+00   1.4839836e+00   1.7313623e+00   1.5266238e+00   1.4335358e+00   1.4727184e+00   1.3144559e+00   1.5420433e+00   1.6754602e+00   1.4710680e+00   1.4326489e+00   1.5332603e+00   1.1747845e+00   1.5724379e+00   1.7264981e+00   1.5735796e+00   1.4516532e+00   1.6322614e+00   1.3431153e+00   1.4482369e+00   1.7266274e+00   1.7503223e+00   1.3418429e+00   1.3467863e+00   1.2227341e+00   1.5262592e+00   1.6326614e+00   1.4362830e+00   1.3215340e+00   1.4354114e+00   1.1902900e+00
