   1.0000000e+01  -1.5965760e+00  -1.5368058e+00  -1.5093840e+00  -1.5391412e+00  -1.6084874e+00  -1.4542573e+00  -1.4105599e+00  -1.4418374e+00  -1.5089903e+00  -1.6413865e+00  -1.5406066e+00  -1.4396723e+00  -1.5719994e+00  -1.5022024e+00  -1.4372164e+00  -1.4645442e+00  -1.4147479e+00  -1.5097644e+00  -1.6093645e+00  -1.4441480e+00  -1.5267614e+00  -1.4610383e+00  -1.5820223e+00  -1.5557969e+00  -1.5013000e+00  -1.6010520e+00  -1.5499444e+00  -1.5307777e+00  -1.5510151e+00  -1.4470409e+00  -1.5494033e+00  -1.4450090e+00  -1.5007742e+00  -1.4128193e+00  -1.5683894e+00  -1.3890057e+00  -1.4666996e+00  -1.5457618e+00  -1.5292515e+00  -1.5771727e+00  -1.5828068e+00  -1.5508617e+00  -1.4465849e+00  -1.6155381e+00  -1.4766880e+00  -1.4600001e+00  -1.4968913e+00  -1.5892620e+00  -1.4635425e+00  -1.4883651e+00
   1.1000000e+01  -1.4550519e+00  -1.5631856e+00  -1.5112036e+00  -1.5539924e+00  -1.4839446e+00  -1.4799306e+00  -1.3806187e+00  -1.5180332e+00  -1.5108502e+00  -1.4973764e+00  -1.5685099e+00  -1.5269836e+00  -1.5556226e+00  -1.4619534e+00  -1.4319700e+00  -1.4962638e+00  -1.5938831e+00  -1.4592024e+00  -1.4739775e+00  -1.5270745e+00  -1.4128416e+00  -1.5355317e+00  -1.5873743e+00  -1.4193130e+00  -1.5475299e+00  -1.5221161e+00  -1.5195959e+00  -1.4931228e+00  -1.4506659e+00  -1.5045070e+00  -1.5335188e+00  -1.5488606e+00  -1.4924154e+00  -1.5183412e+00  -1.5044962e+00  -1.4753953e+00  -1.4698384e+00  -1.6189989e+00  -1.4820103e+00  -1.5276609e+00  -1.5074373e+00  -1.5027779e+00  -1.4607322e+00  -1.4382160e+00  -1.4799223e+00  -1.4882912e+00  -1.4850463e+00  -1.5988923e+00  -1.5104486e+00  -1.5218426e+00
   1.2000000e+01  -1.5516726e+00  -1.5465882e+00  -1.4488135e+00  -1.3988627e+00  -1.5700360e+00  -1.5166624e+00  -1.3916328e+00  -1.5116639e+00  -1.5975015e+00  -1.4950106e+00  -1.3895148e+00  -1.4731169e+00  -1.4632029e+00  -1.5620728e+00  -1.5322180e+00  -1.4271612e+00  -1.4396187e+00  -1.4974933e+00  -1.5896739e+00  -1.5448948e+00  -1.4552439e+00  -1.5411828e+00  -1.4725816e+00  -1.4265235e+00  -1.5984382e+00  -1.5719471e+00  -1.4988033e+00  -1.5403549e+00  -1.5066623e+00  -1.4865130e+00  -1.5655483e+00  -1.4426170e+00  -1.5208705e+00  -1.5670118e+00  -1.5081396e+00  -1.4751199e+00  -1.4003146e+00  -1.5320360e+00  -1.5085563e+00  -1.4755997e+00  -1.4448467e+00  -1.4532906e+00  -1.4314197e+00  -1.4720716e+00  -1.5056740e+00  -1.4759562e+00  -1.5279600e+00  -1.5862529e+00  -1.5423467e+00  -1.5828223e+00
   1.3000000e+01  -1.4465082e+00  -1.5454452e+00  -1.5336585e+00  -1.6466794e+00  -1.4549586e+00  -1.5954650e+00  -1.4940996e+00  -1.5660091e+00  -1.4834474e+00  -1.5203633e+00  -1.5383195e+00  -1.4503586e+00  -1.5132249e+00  -1.5916462e+00  -1.4417499e+00  -1.4219159e+00  -1.6168164e+00  -1.4619918e+00  -1.5779006e+00  -1.4553979e+00  -1.5324134e+00  -1.4260069e+00  -1.5741046e+00  -1.5028424e+00  -1.5152370e+00  -1.5159349e+00  -1.4643432e+00  -1.4371735e+00  -1.5979431e+00  -1.5947685e+00  -1.4674515e+00  -1.5431906e+00  -1.5123680e+00  -1.6184378e+00  -1.4061886e+00  -1.5007607e+00  -1.4630142e+00  -1.4226978e+00  -1.4963480e+00  -1.4595992e+00  -1.4876242e+00  -1.5204881e+00  -1.5562953e+00  -1.5516427e+00  -1.5755462e+00  -1.4631370e+00  -1.5411829e+00  -1.4323957e+00  -1.4642411e+00  -1.5886595e+00
   1.4000000e+01  -1.5399824e+00  -1.5437518e+00  -1.5360876e+00  -1.6020139e+00  -1.5494204e+00  -1.3619546e+00  -1.4539160e+00  -1.5741096e+00  -1.5143376e+00  -1.4929818e+00  -1.5209599e+00  -1.4577200e+00  -1.5321108e+00  -1.5036364e+00  -1.6063478e+00  -1.5225251e+00  -1.4449203e+00  -1.3171829e+00  -1.5113768e+00  -1.6284098e+00  -1.4328399e+00  -1.4523797e+00  -1.4374857e+00  -1.5505371e+00  -1.4808563e+00  -1.5778828e+00  -1.5147413e+00  -1.4719951e+00  -1.4924246e+00  -1.4334049e+00  -1.5255110e+00  -1.4143624e+00  -1.4415839e+00  -1.4896619e+00  -1.5226155e+00  -1.4424800e+00  -1.5659094e+00  -1.5491664e+00  -1.5097562e+00  -1.4547155e+00  -1.5188733e+00  -1.4218214e+00  -1.5712708e+00  -1.4979203e+00  -1.5218158e+00  -1.5581952e+00  -1.5961730e+00  -1.5522353e+00  -1.4988749e+00  -1.4595332e+00
   1.5000000e+01  -1.5387769e+00  -1.4655272e+00  -1.4718225e+00  -1.5283326e+00  -1.5093000e+00  -1.4997217e+00  -1.6998845e+00  -1.5550815e+00  -1.5012453e+00  -1.5223636e+00  -1.5611027e+00  -1.4175320e+00  -1.4863463e+00  -1.4814983e+00  -1.5736749e+00  -1.4843958e+00  -1.5740216e+00  -1.5122245e+00  -1.5575976e+00  -1.5177532e+00  -1.4962361e+00  -1.5526810e+00  -1.4876500e+00  -1.4433870e+00  -1.4409809e+00  -1.5173333e+00  -1.5696336e+00  -1.4876228e+00  -1.5026524e+00  -1.5725917e+00  -1.5950027e+00  -1.5687897e+00  -1.4854086e+00  -1.5109347e+00  -1.4805457e+00  -1.5326055e+00  -1.5778514e+00  -1.4679386e+00  -1.5339243e+00  -1.4990704e+00  -1.5229772e+00  -1.4390456e+00  -1.4681170e+00  -1.5529378e+00  -1.5640080e+00  -1.4868223e+00  -1.4258909e+00  -1.5314652e+00  -1.5562273e+00  -1.5770698e+00
   1.6000000e+01  -1.4419687e+00  -1.5501313e+00  -1.4800658e+00  -1.4804007e+00  -1.6372723e+00  -1.5084631e+00  -1.4795917e+00  -1.4527211e+00  -1.4494522e+00  -1.5267838e+00  -1.4133117e+00  -1.4782636e+00  -1.5337283e+00  -1.4413857e+00  -1.5887138e+00  -1.6079530e+00  -1.5352193e+00  -1.5380485e+00  -1.4295199e+00  -1.4906198e+00  -1.6278764e+00  -1.5204896e+00  -1.5132491e+00  -1.5477939e+00  -1.4890799e+00  -1.5033889e+00  -1.5583978e+00  -1.4934891e+00  -1.4259356e+00  -1.5492662e+00  -1.3941693e+00  -1.4331280e+00  -1.5346911e+00  -1.5349610e+00  -1.5921756e+00  -1.3860039e+00  -1.4288285e+00  -1.5558601e+00  -1.4583368e+00  -1.5181736e+00  -1.4885944e+00  -1.5427867e+00  -1.6114975e+00  -1.5488471e+00  -1.4196794e+00  -1.5568150e+00  -1.5240946e+00  -1.5359985e+00  -1.4977237e+00  -1.5492020e+00
   1.7000000e+01  -1.4548421e+00  -1.5539172e+00  -1.4491488e+00  -1.5271989e+00  -1.4351088e+00  -1.4639402e+00  -1.4522665e+00  -1.4466878e+00  -1.4740902e+00  -1.3868517e+00  -1.5195103e+00  -1.3415746e+00  -1.5567176e+00  -1.4378645e+00  -1.5013011e+00  -1.4489631e+00  -1.5467592e+00  -1.4511400e+00  -1.4601629e+00  -1.6657917e+00  -1.5269988e+00  -1.5833070e+00  -1.4385984e+00  -1.4334642e+00  -1.5501572e+00  -1.4581085e+00  -1.5881420e+00  -1.4424186e+00  -1.4289795e+00  -1.4110508e+00  -1.5089557e+00  -1.4477125e+00  -1.5515196e+00  -1.4190422e+00  -1.5593174e+00  -1.6105281e+00  -1.5376733e+00  -1.4609744e+00  -1.4232712e+00  -1.5276983e+00  -1.6070132e+00  -1.3623570e+00  -1.6094923e+00  -1.5698274e+00  -1.4376174e+00  -1.4183521e+00  -1.6171577e+00  -1.5268648e+00  -1.4630411e+00  -1.5990403e+00
   1.8000000e+01  -1.3967604e+00  -1.5142391e+00  -1.4191144e+00  -1.5164966e+00  -1.5540553e+00  -1.4945749e+00  -1.4929033e+00  -1.4386531e+00  -1.4650199e+00  -1.4953220e+00  -1.4859558e+00  -1.5602232e+00  -1.6592021e+00  -1.4783718e+00  -1.5417498e+00  -1.5398734e+00  -1.4266065e+00  -1.5353218e+00  -1.4502406e+00  -1.4570229e+00  -1.5601446e+00  -1.5174800e+00  -1.5075176e+00  -1.6127773e+00  -1.6269805e+00  -1.5099904e+00  -1.4996127e+00  -1.4476312e+00  -1.4849260e+00  -1.4976619e+00  -1.5495684e+00  -1.4054034e+00  -1.3903312e+00  -1.5071728e+00  -1.4841072e+00  -1.6489407e+00  -1.5927408e+00  -1.5217909e+00  -1.4741596e+00  -1.4923482e+00  -1.6143252e+00  -1.4800036e+00  -1.5919517e+00  -1.5131271e+00  -1.4975520e+00  -1.4873171e+00  -1.4808755e+00  -1.5031300e+00  -1.5075064e+00  -1.4192216e+00
   1.9000000e+01  -1.5011300e+00  -1.5170656e+00  -1.5198970e+00  -1.5758022e+00  -1.5308312e+00  -1.5844214e+00  -1.5342820e+00  -1.5507245e+00  -1.4911916e+00  -1.4694624e+00  -1.4334314e+00  -1.5343223e+00  -1.5128253e+00  -1.3483100e+00  -1.4585129e+00  -1.4869902e+00  -1.6026885e+00  -1.4810977e+00  -1.5133337e+00  -1.4670865e+00  -1.5757749e+00  -1.4921018e+00  -1.5404929e+00  -1.4325242e+00  -1.5426726e+00  -1.5390839e+00  -1.5188049e+00  -1.4835259e+00  -1.4517951e+00  -1.4938883e+00  -1.5342935e+00  -1.4195814e+00  -1.4927650e+00  -1.4839165e+00  -1.5266081e+00  -1.6211872e+00  -1.5788639e+00  -1.5215532e+00  -1.6650466e+00  -1.5403445e+00  -1.5305263e+00  -1.4687696e+00  -1.5799398e+00  -1.5214665e+00  -1.5363114e+00  -1.5197061e+00  -1.4355454e+00  -1.5345864e+00  -1.5775604e+00  -1.6207328e+00
   2.0000000e+01  -1.5906366e+00  -1.4014459e+00  -1.5930866e+00  -1.5418675e+00  -1.4469482e+00  -1.4258953e+00  -1.4679901e+00  -1.4461970e+00  -1.5759004e+00  -1.4544227e+00  -1.4888092e+00  -1.5154901e+00  -1.5042227e+00  -1.4993034e+00  -1.4478289e+00  -1.4230145e+00  -1.5123032e+00  -1.5550154e+00  -1.4878145e+00  -1.4624665e+00  -1.5398757e+00  -1.4542257e+00  -1.4601411e+00  -1.4788380e+00  -1.4791168e+00  -1.5409080e+00  -1.5650737e+00  -1.5090334e+00  -1.4834518e+00  -1.5580123e+00  -1.5441835e+00  -1.5500734e+00  -1.4396366e+00  -1.5533185e+00  -1.4669570e+00  -1.4870977e+00  -1.5036079e+00  -1.3818113e+00  -1.4649353e+00  -1.4903388e+00  -1.5631070e+00  -1.5001091e+00  -1.4776265e+00  -1.5127075e+00  -1.5563128e+00  -1.3716405e+00  -1.4716652e+00  -1.5581881e+00  -1.5185929e+00  -1.5378275e+00
   2.1000000e+01  -1.6137910e+00  -1.4597416e+00  -1.5844004e+00  -1.5863007e+00  -1.5667459e+00  -1.5800449e+00  -1.4451873e+00  -1.4814571e+00  -1.6081479e+00  -1.5678818e+00  -1.5404171e+00  -1.6358312e+00  -1.4591191e+00  -1.6077708e+00  -1.3616087e+00  -1.3489865e+00  -1.5166804e+00  -1.5195421e+00  -1.5454216e+00  -1.5747209e+00  -1.5449913e+00  -1.4826150e+00  -1.5782297e+00  -1.5591761e+00  -1.5871084e+00  -1.6450997e+00  -1.4465943e+00  -1.5188576e+00  -1.5561191e+00  -1.4732009e+00  -1.4445090e+00  -1.6464803e+00  -1.5393095e+00  -1.5023822e+00  -1.5268856e+00  -1.6305963e+00  -1.4524294e+00  -1.5072571e+00  -1.3875298e+00  -1.5367028e+00  -1.5543177e+00  -1.5201893e+00  -1.5961222e+00  -1.5057316e+00  -1.4632738e+00  -1.5394944e+00  -1.5650340e+00  -1.5460763e+00  -1.4696077e+00  -1.5629309e+00
   2.2000000e+01  -1.4928247e+00  -1.4363779e+00  -1.5142917e+00  -1.4654121e+00  -1.5139614e+00  -1.5304718e+00  -1.3688243e+00  -1.4766298e+00  -1.4617995e+00  -1.4837950e+00  -1.4453778e+00  -1.5141254e+00  -1.4926620e+00  -1.4715514e+00  -1.5155477e+00  -1.4822655e+00  -1.5251051e+00  -1.5923052e+00  -1.5637730e+00  -1.5375307e+00  -1.4815240e+00  -1.4923481e+00  -1.5757684e+00  -1.4350441e+00  -1.4705432e+00  -1.5331447e+00  -1.5527419e+00  -1.4489364e+00  -1.5544194e+00  -1.5088954e+00  -1.5114616e+00  -1.5200916e+00  -1.4521657e+00  -1.5068512e+00  -1.5516756e+00  -1.5448444e+00  -1.4414300e+00  -1.5375648e+00  -1.5284630e+00  -1.4776901e+00  -1.5531232e+00  -1.4122259e+00  -1.5052797e+00  -1.4364854e+00  -1.5931286e+00  -1.6502959e+00  -1.4271401e+00  -1.5398699e+00  -1.4270892e+00  -1.4364230e+00
   2.3000000e+01  -1.5270541e+00  -1.6414942e+00  -1.5537293e+00  -1.4188523e+00  -1.4949137e+00  -1.4801303e+00  -1.4682842e+00  -1.6933151e+00  -1.4583095e+00  -1.5254424e+00  -1.3550143e+00  -1.5481764e+00  -1.5357018e+00  -1.5326970e+00  -1.4725867e+00  -1.4769627e+00  -1.5313994e+00  -1.5390544e+00  -1.4537184e+00  -1.5737242e+00  -1.6095925e+00  -1.5301885e+00  -1.4364173e+00  -1.5950374e+00  -1.5174108e+00  -1.4899323e+00  -1.4063981e+00  -1.5910043e+00  -1.5954263e+00  -1.4380208e+00  -1.4358367e+00  -1.5183487e+00  -1.5505926e+00  -1.4129645e+00  -1.5690749e+00  -1.5192658e+00  -1.5789043e+00  -1.6214277e+00  -1.4884043e+00  -1.5840145e+00  -1.3793187e+00  -1.4938675e+00  -1.5009949e+00  -1.5737771e+00  -1.6205535e+00  -1.4838793e+00  -1.5657415e+00  -1.5577758e+00  -1.4635043e+00  -1.4608697e+00
   2.4000000e+01  -1.5630798e+00  -1.5300978e+00  -1.4801091e+00  -1.4331953e+00  -1.4041037e+00  -1.5526969e+00  -1.4669308e+00  -1.4368268e+00  -1.3712691e+00  -1.3560160e+00  -1.4422089e+00  -1.4656256e+00  -1.4115923e+00  -1.5274827e+00  -1.6561976e+00  -1.4849888e+00  -1.3646763e+00  -1.4465366e+00  -1.5705748e+00  -1.3553050e+00  -1.3806651e+00  -1.4361185e+00  -1.4831722e+00  -1.5028498e+00  -1.4628317e+00  -1.5960743e+00  -1.5346422e+00  -1.4201556e+00  -1.5025695e+00  -1.4615866e+00  -1.4123066e+00  -1.5723352e+00  -1.5369346e+00  -1.6066313e+00  -1.5853067e+00  -1.4984893e+00  -1.5669962e+00  -1.5137956e+00  -1.4433098e+00  -1.5275053e+00  -1.5482992e+00  -1.5130155e+00  -1.5331120e+00  -1.5492631e+00  -1.5643209e+00  -1.5546077e+00  -1.5446242e+00  -1.5951592e+00  -1.4767340e+00  -1.4606309e+00
   2.5000000e+01  -1.4054383e+00  -1.4448755e+00  -1.5189275e+00  -1.4780048e+00  -1.4783314e+00  -1.5061055e+00  -1.4916075e+00  -1.5004699e+00  -1.4112527e+00  -1.5178684e+00  -1.4728473e+00  -1.5291284e+00  -1.5252395e+00  -1.5267819e+00  -1.5208967e+00  -1.5485594e+00  -1.4391005e+00  -1.5076512e+00  -1.4252620e+00  -1.5021766e+00  -1.5452023e+00  -1.5373822e+00  -1.4682420e+00  -1.5418158e+00  -1.6501436e+00  -1.5608448e+00  -1.4455859e+00  -1.5191940e+00  -1.4292063e+00  -1.4322302e+00  -1.4800196e+00  -1.4807124e+00  -1.4803566e+00  -1.4386902e+00  -1.4512746e+00  -1.5866041e+00  -1.4672777e+00  -1.4957107e+00  -1.5029472e+00  -1.5881112e+00  -1.4506677e+00  -1.4416235e+00  -1.4275443e+00  -1.5217174e+00  -1.6139623e+00  -1.4974334e+00  -1.5145016e+00  -1.5576811e+00  -1.4942340e+00  -1.4537745e+00
   2.6000000e+01  -1.5388488e+00  -1.5652526e+00  -1.4936351e+00  -1.5122571e+00  -1.4938585e+00  -1.5595824e+00  -1.6238223e+00  -1.5770371e+00  -1.5969514e+00  -1.5742855e+00  -1.5738234e+00  -1.4632417e+00  -1.4179350e+00  -1.5000543e+00  -1.5627884e+00  -1.5648503e+00  -1.4929565e+00  -1.4690547e+00  -1.5191146e+00  -1.4729223e+00  -1.5708297e+00  -1.4426370e+00  -1.4122117e+00  -1.5927454e+00  -1.4267611e+00  -1.4911414e+00  -1.4012392e+00  -1.6272082e+00  -1.4007321e+00  -1.5004912e+00  -1.5365399e+00  -1.5574005e+00  -1.5355562e+00  -1.5420071e+00  -1.5241590e+00  -1.6021087e+00  -1.5601970e+00  -1.5574611e+00  -1.5232333e+00  -1.5040567e+00  -1.5868380e+00  -1.6205824e+00  -1.6342015e+00  -1.4099572e+00  -1.4392193e+00  -1.6522190e+00  -1.5904838e+00  -1.4921118e+00  -1.5372940e+00  -1.4952350e+00
