  -7.4222242e-05   1.1632645e-03  -1.6478553e-01   5.9342019e-02   9.8492539e-01   4.3451927e-02
  -1.2446498e-04   1.0733688e-03  -1.6542377e-01   6.2466337e-02   9.8409450e-01   4.5626949e-02
  -6.5287813e-05   1.2183430e-03  -1.6386362e-01   6.1833258e-02   9.8501285e-01   4.3189841e-02
  -1.0805201e-04   1.1545713e-03  -1.6207576e-01   6.1048880e-02   9.8456899e-01   4.2961054e-02
  -1.4761494e-04   1.0130442e-03  -1.6159393e-01   5.9746635e-02   9.8482690e-01   4.2884149e-02
  -1.4622539e-04   1.1063204e-03  -1.6019251e-01   5.9645686e-02   9.8566280e-01   4.1519255e-02
  -3.4097800e-05   1.0441905e-03  -1.5933744e-01   5.9316284e-02   9.8481271e-01   4.1973348e-02
   1.1377533e-04   1.0430108e-03  -1.5945492e-01   5.5832668e-02   9.8511762e-01   4.1493727e-02
   1.3771195e-04   1.1001777e-03  -1.6172926e-01   5.8121704e-02   9.8666557e-01   4.3962771e-02
  -4.6545410e-06   1.2156018e-03  -1.5833666e-01   5.7144643e-02   9.8777851e-01   4.3432611e-02
  -9.1592556e-05   1.0383084e-03  -1.5767146e-01   5.9122455e-02   9.8674475e-01   4.4327361e-02
  -7.0565107e-05   9.9218905e-04  -1.5712996e-01   6.0084393e-02   9.8690382e-01   4.4709058e-02
  -8.6714632e-05   1.1723945e-03  -1.5706831e-01   5.9200820e-02   9.8778254e-01   4.5093174e-02
  -9.1649921e-05   1.1177683e-03  -1.5754393e-01   5.8491725e-02   9.8935862e-01   4.4053840e-02
   3.8203060e-05   8.6073207e-04  -1.5799406e-01   5.7799576e-02   9.8985721e-01   4.4786017e-02
   1.1294965e-04   1.0470891e-03  -1.5787897e-01   5.5052418e-02   9.9178852e-01   4.5366682e-02
   7.2225298e-06   1.0925631e-03  -1.5882245e-01   5.5892965e-02   9.9085158e-01   4.5020519e-02
  -9.2685399e-05   1.1303735e-03  -1.5850753e-01   5.3344457e-02   9.8988077e-01   4.5259657e-02
  -1.4952759e-04   1.0899656e-03  -1.5733925e-01   5.3250537e-02   9.9083945e-01   4.6000066e-02
  -3.9817240e-05   9.9454904e-04  -1.5655994e-01   5.2800190e-02   9.8946453e-01   4.6660771e-02
   8.7956742e-05   1.0872587e-03  -1.5507216e-01   5.2002108e-02   9.9156246e-01   4.6763114e-02
   8.6470849e-05   9.2808401e-04  -1.5486319e-01   5.3545214e-02   9.9133130e-01   4.6941940e-02
   9.6941299e-05   1.1838008e-03  -1.5414883e-01   5.2372503e-02   9.9264821e-01   4.6600967e-02
   6.8291724e-05   1.2452557e-03  -1.5321709e-01   4.9040838e-02   9.9281469e-01   4.8144474e-02
   2.8643181e-05   1.0841101e-03  -1.5149133e-01   4.6843599e-02   9.9123745e-01   4.9827022e-02
  -7.9046728e-05   9.9832065e-04  -1.5090384e-01   4.7049992e-02   9.9103525e-01   4.7750319e-02
  -1.7331471e-04   1.0774491e-03  -1.4989703e-01   4.6839172e-02   9.9318696e-01   4.5726714e-02
  -7.4173699e-05   9.5617884e-04  -1.5081747e-01   4.6979114e-02   9.9439012e-01   4.8365263e-02
   1.4921310e-05   1.0741386e-03  -1.4989641e-01   4.5812774e-02   9.9481418e-01   4.8400772e-02
   3.2714412e-05   1.0418774e-03  -1.5047922e-01   4.9332488e-02   9.9432009e-01   4.7145891e-02
  -2.6024856e-06   8.2925706e-04  -1.4962698e-01   4.7932921e-02   9.9433713e-01   4.7248106e-02
   1.9522483e-05   8.9132496e-04  -1.4771138e-01   4.5899713e-02   9.9564292e-01   4.7403561e-02
   5.3072208e-05   1.0811462e-03  -1.4747971e-01   4.3108824e-02   9.9513808e-01   4.5657464e-02
   1.8735662e-05   8.5221083e-04  -1.4711665e-01   4.1502860e-02   9.9471170e-01   4.5600102e-02
  -8.4872150e-05   8.8022187e-04  -1.4587384e-01   4.1459525e-02   9.9640377e-01   4.2749065e-02
  -1.5349052e-04   1.0465160e-03  -1.4699644e-01   4.3060894e-02   9.9688679e-01   4.3045668e-02
   1.1526125e-06   1.0892050e-03  -1.4597798e-01   4.3253547e-02   9.9649953e-01   4.2489116e-02
   1.1193936e-04   1.0094756e-03  -1.4569776e-01   4.1957718e-02   9.9712225e-01   4.1563091e-02
   5.7086355e-05   1.0189488e-03  -1.4280041e-01   4.1125418e-02   9.9757989e-01   4.2490657e-02
  -1.5099562e-04   1.0139304e-03  -1.4351679e-01   4.1050915e-02   9.9720399e-01   4.1171449e-02
  -2.2170380e-04   1.0680707e-03  -1.4393646e-01   4.2170805e-02   9.9659481e-01   4.1940703e-02
  -1.4454244e-04   1.1354686e-03  -1.4296743e-01   4.2240840e-02   9.9686827e-01   4.2708758e-02
   1.1004599e-04   1.0495299e-03  -1.4220687e-01   4.0985886e-02   9.9676948e-01   4.1314915e-02
   2.0801837e-04   1.0368425e-03  -1.4165122e-01   4.2144896e-02   9.9737089e-01   4.0268017e-02
   1.0567211e-04   1.1719252e-03  -1.4267565e-01   4.2007654e-02   9.9694977e-01   3.9107545e-02
  -4.8598131e-06   1.1267834e-03  -1.4356757e-01   4.2317746e-02   9.9615392e-01   3.8542088e-02
  -1.2557393e-04   1.0150753e-03  -1.4019345e-01   3.9957397e-02   9.9647278e-01   3.8338346e-02
  -4.7888012e-06   1.0771736e-03  -1.4051749e-01   3.9308805e-02   9.9537127e-01   3.7697547e-02
   5.8881793e-05   1.1452556e-03  -1.3937517e-01   3.8518040e-02   9.9441307e-01   3.8033949e-02
  -6.6361862e-05   1.0839388e-03  -1.3868205e-01   3.7898900e-02   9.9486650e-01   3.8778338e-02
  -8.9591656e-05   9.6230394e-04  -1.3742922e-01   3.8555405e-02   9.9450381e-01   3.8238570e-02
   1.4674935e-05   1.0809352e-03  -1.3729524e-01   3.8440604e-02   9.9423094e-01   3.9515474e-02
   2.1371823e-04   9.9412963e-04  -1.3752361e-01   3.8903819e-02   9.9518329e-01   3.8767478e-02
   2.5971768e-04   8.5139726e-04  -1.3687354e-01   3.8553200e-02   9.9670921e-01   3.8018786e-02
   7.4139919e-05   1.1602606e-03  -1.3715485e-01   3.9406419e-02   9.9684770e-01   3.8196681e-02
  -2.1573915e-04   1.1551520e-03  -1.3737362e-01   3.9574936e-02   9.9609909e-01   3.6934211e-02
  -3.5321578e-04   9.1816971e-04  -1.3914614e-01   4.1224794e-02   9.9591505e-01   3.5010030e-02
  -2.3722445e-04   1.2178274e-03  -1.3941086e-01   4.2331812e-02   9.9504404e-01   3.4894192e-02
   6.0657779e-06   1.4946888e-03  -1.4023487e-01   4.1743151e-02   9.9589441e-01   3.4513224e-02
   2.3529759e-04   1.0768738e-03  -1.3881796e-01   4.0602340e-02   9.9556839e-01   3.3729302e-02
   2.8371203e-04   1.3156953e-03  -1.3861360e-01   4.2729138e-02   9.9563953e-01   3.4091171e-02
   1.5570220e-04   1.6463220e-03  -1.3845557e-01   4.1781722e-02   9.9558072e-01   3.4539652e-02
   7.4526300e-06   1.1303106e-03  -1.3760557e-01   4.2660498e-02   9.9413875e-01   3.3717304e-02
  -6.9997379e-05   1.0961620e-03  -1.3588056e-01   4.4430074e-02   9.9500506e-01   3.3331135e-02
  -8.7001451e-05   1.4870811e-03  -1.3523163e-01   4.4201316e-02   9.9815878e-01   3.5494285e-02
  -3.9866149e-05   1.0075479e-03  -1.3387362e-01   4.4484572e-02   9.9752404e-01   3.4624922e-02
   5.0840721e-06   1.0193930e-03  -1.3191782e-01   4.4763113e-02   9.9805044e-01   3.3288579e-02
   1.2065363e-04   1.3195019e-03  -1.3324115e-01   4.5854831e-02   9.9915134e-01   3.3137579e-02
   1.2550233e-04   1.0508589e-03  -1.3437492e-01   4.4868643e-02   1.0001196e+00   3.1971334e-02
   1.1017467e-04   1.1361644e-03  -1.3213902e-01   4.5185503e-02   1.0020708e+00   3.2425777e-02
  -6.1308155e-06   1.3257243e-03  -1.3255014e-01   4.6375197e-02   1.0027791e+00   3.2280562e-02
  -3.7529152e-05   1.1007309e-03  -1.3028836e-01   4.5232119e-02   1.0033213e+00   3.3640655e-02
   7.2849509e-05   1.0401288e-03  -1.2980319e-01   4.6165087e-02   1.0026922e+00   3.2623007e-02
   1.2004837e-04   1.2696819e-03  -1.2884446e-01   4.4262773e-02   1.0032260e+00   3.2922230e-02
   1.4526628e-05   1.1281534e-03  -1.2941332e-01   4.4853437e-02   1.0026466e+00   3.3263716e-02
  -8.4026316e-05   1.1434178e-03  -1.2853011e-01   4.4842613e-02   1.0007785e+00   3.2497669e-02
   3.0834682e-05   1.1646590e-03  -1.2858952e-01   4.3227397e-02   1.0010252e+00   3.2392173e-02
   1.4653324e-04   1.1486455e-03  -1.2837111e-01   4.3751044e-02   1.0015040e+00   3.2706412e-02
   2.2727794e-04   1.1547957e-03  -1.2683831e-01   4.2733728e-02   1.0013535e+00   3.3898425e-02
   1.9563719e-04   1.0905920e-03  -1.2688356e-01   4.1727878e-02   1.0010960e+00   3.3298589e-02
  -5.1207706e-05   1.1875738e-03  -1.2570971e-01   4.1100644e-02   1.0020614e+00   3.2786270e-02
  -2.0933951e-04   1.1865064e-03  -1.2464337e-01   4.0880845e-02   1.0019724e+00   3.2826379e-02
  -2.1440567e-04   9.7976860e-04  -1.2522234e-01   4.1988649e-02   1.0020680e+00   3.1047278e-02
   2.6325353e-05   1.1214625e-03  -1.2460565e-01   4.2830059e-02   1.0013653e+00   3.1286166e-02
   1.7742816e-04   1.2531716e-03  -1.2519388e-01   4.3827434e-02   1.0018887e+00   3.2555273e-02
   1.8347309e-04   9.7293881e-04  -1.2590475e-01   4.5441355e-02   1.0010323e+00   3.2439255e-02
  -4.1333137e-05   1.3022799e-03  -1.2641728e-01   4.6067243e-02   1.0023017e+00   3.1756002e-02
  -2.1807286e-04   1.4745887e-03  -1.2796566e-01   4.7450153e-02   1.0020839e+00   3.1456204e-02
  -2.1028025e-04   1.2130521e-03  -1.2737259e-01   4.6306680e-02   1.0010016e+00   3.1638341e-02
  -5.0600652e-05   1.2985615e-03  -1.2502710e-01   4.7823336e-02   1.0008843e+00   2.9724370e-02
  -5.9763373e-06   1.3036564e-03  -1.2578984e-01   4.8241328e-02   1.0002745e+00   2.9944892e-02
   5.2097757e-05   1.1107996e-03  -1.2424341e-01   4.8601760e-02   1.0007893e+00   2.9471040e-02
   1.4240693e-04   1.2490894e-03  -1.2294333e-01   4.6795883e-02   1.0008974e+00   2.9820724e-02
   1.7716949e-04   1.2241146e-03  -1.2425463e-01   4.9416151e-02   1.0019052e+00   3.2465507e-02
   1.5917429e-04   1.2290317e-03  -1.2174277e-01   4.4285947e-02   1.0015693e+00   3.3964362e-02
   7.0038765e-05   1.4739599e-03  -1.2328060e-01   4.4169359e-02   1.0016664e+00   3.4883739e-02
  -8.0644214e-05   1.5533414e-03  -1.2327927e-01   4.4397114e-02   9.9913544e-01   2.9988809e-02
  -2.5376889e-04   1.2383330e-03  -1.2127622e-01   4.1538451e-02   9.9842408e-01   3.0157652e-02
  -2.6053396e-04   1.4800996e-03  -1.1979985e-01   4.1302093e-02   9.9725729e-01   3.1805543e-02
  -7.7096061e-05   1.5867985e-03  -1.2062807e-01   4.0600788e-02   9.9643448e-01   3.0598519e-02
   3.4969733e-04   1.1023874e-03  -1.1875872e-01   3.9632919e-02   9.9496698e-01   3.0022644e-02
   3.9839280e-04   1.1326307e-03  -1.1920151e-01   4.1519397e-02   9.9503306e-01   3.1126633e-02
   6.8150076e-05   1.3754125e-03  -1.1871167e-01   4.1543351e-02   9.9579604e-01   3.1533610e-02
  -2.4023896e-04   1.2290054e-03  -1.1835054e-01   4.1973913e-02   9.9518442e-01   3.1323706e-02
  -3.4294561e-04   1.0599036e-03  -1.1770896e-01   4.3002084e-02   9.9477507e-01   3.2029758e-02
  -1.8159680e-04   1.2437459e-03  -1.1726137e-01   4.2382692e-02   9.9610918e-01   3.2347035e-02
   1.3865332e-04   1.3405458e-03  -1.1797011e-01   4.2556725e-02   9.9585934e-01   3.2198688e-02
   4.0031947e-04   1.1432774e-03  -1.1791107e-01   4.2575410e-02   9.9439283e-01   3.2900431e-02
   3.2963288e-04   1.1711557e-03  -1.1829970e-01   4.2686164e-02   9.9437419e-01   3.3345133e-02
   1.5812499e-04   1.2892032e-03  -1.1824366e-01   4.2790191e-02   9.9429425e-01   3.3566058e-02
   2.9615248e-06   1.3602744e-03  -1.1724712e-01   4.3309935e-02   9.9521903e-01   3.3640956e-02
  -1.9948725e-04   1.2406528e-03  -1.1732492e-01   4.5305974e-02   9.9511273e-01   3.2626510e-02
  -7.2731400e-05   1.1056620e-03  -1.1669753e-01   4.5060206e-02   9.9574394e-01   3.1659414e-02
   1.0852017e-04   1.4114679e-03  -1.1575008e-01   4.5658849e-02   9.9486183e-01   3.2896938e-02
  -6.0463483e-05   1.3956453e-03  -1.1622314e-01   4.6600082e-02   9.9371349e-01   3.4126721e-02
  -9.1755820e-05   1.0956034e-03  -1.1557534e-01   4.5523073e-02   9.9380227e-01   3.4494298e-02
   7.3533107e-05   1.3662081e-03  -1.1457142e-01   4.3018043e-02   9.9540177e-01   3.3361680e-02
   2.7803196e-04   1.3977357e-03  -1.1467652e-01   4.2909782e-02   9.9785712e-01   3.1592127e-02
   2.0559614e-04   1.1564367e-03  -1.1322701e-01   4.2915449e-02   9.9653274e-01   3.1922023e-02
  -4.5023053e-05   1.4853961e-03  -1.1122478e-01   4.0075395e-02   9.9652513e-01   3.2045873e-02
  -2.2547304e-04   1.4565376e-03  -1.1049819e-01   3.9160382e-02   9.9677044e-01   3.2264107e-02
  -1.5036003e-04   1.2897062e-03  -1.0911694e-01   3.9809728e-02   9.9650892e-01   3.1457402e-02
   1.5445623e-06   1.3793628e-03  -1.0989296e-01   4.1043281e-02   9.9628792e-01   3.2824416e-02
   1.2629052e-04   1.5006069e-03  -1.1027385e-01   4.0744407e-02   9.9700472e-01   3.2295657e-02
   1.8599177e-04   1.4701604e-03  -1.0959714e-01   4.2250465e-02   9.9722027e-01   3.2812944e-02
   1.2392056e-04   1.3970848e-03  -1.0931959e-01   4.2278792e-02   9.9713255e-01   3.3518490e-02
  -1.4640531e-04   1.3306190e-03  -1.0903223e-01   4.4291364e-02   9.9626555e-01   3.2534419e-02
  -3.3455608e-04   1.5213872e-03  -1.0806859e-01   4.5347190e-02   9.9664514e-01   3.2064433e-02
  -1.6502503e-04   1.3802875e-03  -1.0954919e-01   4.6803457e-02   9.9622071e-01   3.2862973e-02
   8.8140610e-05   1.3329972e-03  -1.0837041e-01   4.7320964e-02   9.9644246e-01   3.3245418e-02
   2.5921314e-04   1.2745922e-03  -1.0687356e-01   4.8254246e-02   9.9589516e-01   3.4032902e-02
   2.7061411e-04   1.3829364e-03  -1.0775601e-01   5.0171177e-02   9.9724371e-01   3.3490889e-02
  -2.5581229e-05   1.5283355e-03  -1.0636568e-01   4.9693834e-02   9.9730758e-01   3.3515951e-02
  -3.0161023e-04   1.2729764e-03  -1.0641573e-01   4.9571089e-02   9.9750960e-01   3.2760265e-02
  -3.4942007e-04   1.1770661e-03  -1.0673214e-01   5.1279564e-02   9.9708631e-01   3.2617297e-02
  -7.9727233e-05   1.5202516e-03  -1.0714548e-01   5.1599853e-02   9.9784860e-01   3.2431572e-02
   1.5420245e-04   1.6326968e-03  -1.0752897e-01   5.2528133e-02   9.9634206e-01   3.2898254e-02
   9.3553282e-05   1.3348393e-03  -1.0624612e-01   5.1247591e-02   9.9533680e-01   3.3593287e-02
  -7.5029009e-05   1.3906511e-03  -1.0469165e-01   5.0486610e-02   9.9555402e-01   3.4960428e-02
  -2.1269838e-04   1.4499945e-03  -1.0499776e-01   5.1584915e-02   9.9612662e-01   3.4155361e-02
  -2.4552979e-04   1.3620794e-03  -1.0387815e-01   5.1412563e-02   9.9580264e-01   3.3855527e-02
  -1.5113046e-06   1.3931862e-03  -1.0407393e-01   5.3399473e-02   9.9627589e-01   3.4393017e-02
   1.7112503e-04   1.5365758e-03  -1.0292627e-01   5.4064156e-02   9.9670207e-01   3.4592269e-02
   1.6352263e-04   1.4316843e-03  -1.0337230e-01   5.4498620e-02   9.9667138e-01   3.4274511e-02
  -1.4962525e-05   1.3683685e-03  -1.0244435e-01   5.2359752e-02   9.9827263e-01   3.3171953e-02
  -4.3600925e-04   1.4416285e-03  -1.0098522e-01   5.0745114e-02   9.9765443e-01   3.2692093e-02
  -5.9964132e-04   1.4510617e-03  -1.0010898e-01   5.0725046e-02   9.9719497e-01   3.1283128e-02
  -3.9690893e-04   1.4703886e-03  -9.9697806e-02   4.9417240e-02   9.9869164e-01   3.0340951e-02
   1.6997738e-04   1.3851666e-03  -9.7998823e-02   4.8711464e-02   1.0000894e+00   3.1441254e-02
   3.6261656e-04   1.6972512e-03  -9.6722452e-02   4.7350548e-02   9.9931093e-01   3.2032320e-02
   2.0000331e-04   1.7167149e-03  -9.6880890e-02   4.7674251e-02   1.0003807e+00   3.2467417e-02
  -1.6984640e-04   1.3004478e-03  -9.6030455e-02   4.5994512e-02   1.0018099e+00   3.1165917e-02
  -2.8612693e-04   1.6157948e-03  -9.4997197e-02   4.6107268e-02   1.0020054e+00   3.0107436e-02
  -1.7885814e-04   1.8880387e-03  -9.5436389e-02   4.5877330e-02   1.0011338e+00   2.9139714e-02
  -1.8346903e-05   1.6075084e-03  -9.5267467e-02   4.5996296e-02   1.0011072e+00   2.8551635e-02
   1.4767570e-04   1.6813391e-03  -9.4630984e-02   4.4889897e-02   1.0018499e+00   2.9410214e-02
   2.5261195e-04   1.8537483e-03  -9.3854833e-02   4.4503446e-02   1.0020645e+00   2.9952287e-02
   2.7705121e-04   1.5816143e-03  -9.5180556e-02   4.5972933e-02   1.0020662e+00   2.9266621e-02
  -6.7314622e-05   1.6960687e-03  -9.3665609e-02   4.6753171e-02   1.0031727e+00   2.9680005e-02
  -4.2887647e-04   1.7128170e-03  -9.3426321e-02   4.6608853e-02   1.0022257e+00   2.7954250e-02
  -4.6002763e-04   1.6304407e-03  -9.3463391e-02   4.4980292e-02   1.0031176e+00   2.8093533e-02
   1.7469437e-05   1.7838812e-03  -9.2437057e-02   4.4044900e-02   1.0037321e+00   2.8780737e-02
   4.7432394e-04   1.9310582e-03  -9.0842734e-02   4.2674777e-02   1.0038174e+00   2.8143107e-02
   4.2408984e-04   1.5828426e-03  -9.1628509e-02   4.5753818e-02   1.0022090e+00   2.8463527e-02
   8.9565174e-05   1.7499893e-03  -8.8958841e-02   4.5223122e-02   1.0015834e+00   2.9217372e-02
  -3.2173796e-04   1.8367860e-03  -8.8298775e-02   4.5664262e-02   9.9981582e-01   3.1472771e-02
  -3.1967109e-04   1.4298743e-03  -8.8279944e-02   4.6114289e-02   9.9861840e-01   3.1877952e-02
   8.8459294e-05   1.5967333e-03  -8.6965585e-02   4.7507095e-02   9.9986542e-01   3.0855941e-02
   4.7852926e-04   1.7906725e-03  -8.6593280e-02   4.8157847e-02   9.9903271e-01   3.1584681e-02
   5.0835160e-04   1.3636566e-03  -8.6742601e-02   4.8168572e-02   9.9844149e-01   3.1129513e-02
   4.9209392e-05   1.5016627e-03  -8.7146967e-02   5.0057947e-02   1.0001100e+00   3.0591764e-02
  -3.7127968e-04   1.9134970e-03  -8.6700787e-02   4.9337005e-02   1.0007179e+00   3.1701600e-02
  -2.7300923e-04   1.7043236e-03  -8.7025771e-02   4.9593394e-02   1.0006794e+00   2.8991656e-02
   1.9087897e-04   1.4201621e-03  -8.5495183e-02   5.0358128e-02   1.0002941e+00   2.9204922e-02
   5.9729346e-04   1.7140867e-03  -8.4557895e-02   4.8561517e-02   1.0014114e+00   2.8564248e-02
   5.2311265e-04   1.6948281e-03  -8.3370223e-02   4.9195486e-02   1.0025145e+00   2.7423330e-02
   1.9002055e-05   1.4466399e-03  -8.2565116e-02   4.8340113e-02   1.0020089e+00   2.6646199e-02
  -4.3955036e-04   1.9111471e-03  -8.1408994e-02   4.7668824e-02   1.0018639e+00   2.8019835e-02
  -5.3322425e-04   1.8793142e-03  -8.1910215e-02   4.8377665e-02   1.0021395e+00   2.7508666e-02
  -1.9848773e-04   1.4901797e-03  -8.0034135e-02   4.7683311e-02   1.0009328e+00   2.7518088e-02
   3.4701275e-04   1.7599264e-03  -7.8202701e-02   4.5052011e-02   1.0001670e+00   2.9317577e-02
   6.3531744e-04   1.8278966e-03  -7.7886885e-02   4.4464912e-02   1.0005304e+00   2.7993710e-02
   3.0036337e-04   1.5659840e-03  -7.6326229e-02   4.3791551e-02   1.0003580e+00   2.7130576e-02
  -2.5158016e-04   1.5852172e-03  -7.6110343e-02   4.5711445e-02   9.9992605e-01   2.8172699e-02
  -4.7321049e-04   1.8352931e-03  -7.5048160e-02   4.3932102e-02   9.9939427e-01   2.8877023e-02
  -3.3843685e-04   1.7803290e-03  -7.4967167e-02   4.2047229e-02   9.9802928e-01   2.7827751e-02
   5.9904449e-05   1.6460295e-03  -7.3830277e-02   4.0661072e-02   9.9755171e-01   2.8764984e-02
   3.7795038e-04   1.6425738e-03  -7.3059305e-02   4.0905141e-02   9.9769745e-01   2.9895092e-02
   4.1444824e-04   1.5364671e-03  -7.4235935e-02   4.2798177e-02   9.9777879e-01   2.9283501e-02
   9.1513604e-05   1.8789684e-03  -7.2467315e-02   4.0287857e-02   9.9821675e-01   2.9530841e-02
  -3.4373183e-04   1.9119663e-03  -7.2360805e-02   4.0096715e-02   9.9754229e-01   2.8784404e-02
  -4.4650778e-04   1.6141043e-03  -7.0709733e-02   3.9573155e-02   9.9753567e-01   2.8882630e-02
  -1.3796776e-04   1.7353795e-03  -6.9622493e-02   3.9383488e-02   9.9899761e-01   2.9244246e-02
   4.3000743e-04   1.7083365e-03  -7.0088815e-02   3.9604897e-02   9.9912675e-01   2.8988236e-02
   6.4750196e-04   1.7453453e-03  -6.9096437e-02   3.9052804e-02   9.9968853e-01   2.9686360e-02
   3.2270353e-04   1.7220957e-03  -7.0084042e-02   4.0899022e-02   1.0005043e+00   3.0053331e-02
  -2.7971406e-04   1.8552718e-03  -6.8771430e-02   3.8236447e-02   1.0020215e+00   2.7067446e-02
  -5.6773878e-04   1.8220858e-03  -6.8387879e-02   3.7964980e-02   1.0015641e+00   2.7741573e-02
  -3.6827257e-04   1.6541965e-03  -6.8123088e-02   3.5840537e-02   1.0013343e+00   2.9689582e-02
   1.6072224e-04   1.9812409e-03  -6.6824110e-02   3.5238151e-02   1.0023024e+00   2.9497336e-02
   5.5352663e-04   1.9997364e-03  -6.5626584e-02   3.5109018e-02   1.0016134e+00   3.0023453e-02
   4.6961953e-04   1.8477403e-03  -6.5043403e-02   3.5281759e-02   1.0007216e+00   3.1981954e-02
  -3.4499188e-05   1.7768964e-03  -6.2814025e-02   3.2360069e-02   1.0001480e+00   3.3005436e-02
  -2.7759818e-04   1.8291180e-03  -6.1962558e-02   3.1853415e-02   1.0015859e+00   3.2213928e-02
  -2.2187768e-04   1.7581028e-03  -6.1226323e-02   3.0561127e-02   1.0014930e+00   3.2811702e-02
   5.4863080e-05   1.8958136e-03  -6.0235141e-02   2.9123433e-02   1.0012336e+00   3.3292315e-02
   4.2795753e-04   1.6947239e-03  -6.0611655e-02   3.1130918e-02   1.0015872e+00   3.2424537e-02
   6.2849841e-04   1.7926895e-03  -5.9940503e-02   2.9911795e-02   1.0028062e+00   3.1636306e-02
   1.8250053e-04   2.1484786e-03  -5.9715048e-02   2.9503244e-02   1.0024699e+00   3.2712190e-02
  -4.8555437e-04   1.8933833e-03  -5.9505690e-02   3.0253287e-02   1.0022682e+00   3.3477988e-02
  -7.0523696e-04   1.8216630e-03  -5.8472000e-02   2.8980636e-02   1.0020436e+00   3.3505110e-02
  -2.9177563e-04   2.3389300e-03  -5.8598394e-02   3.0717531e-02   1.0012185e+00   3.1872916e-02
   2.6371547e-04   2.3062684e-03  -5.9574916e-02   3.2483478e-02   1.0002378e+00   3.2649253e-02
   6.3832143e-04   2.0061957e-03  -5.8393586e-02   3.0357562e-02   1.0002624e+00   3.2370957e-02
   4.7557084e-04   2.3309529e-03  -5.6537734e-02   2.8121142e-02   1.0004547e+00   3.1252315e-02
  -8.2211009e-05   2.4984982e-03  -5.6904611e-02   2.7156016e-02   9.9962122e-01   3.1134901e-02
  -3.9060621e-04   2.2734567e-03  -5.5003526e-02   2.5583799e-02   9.9946483e-01   3.1448651e-02
  -3.3140847e-04   2.1742406e-03  -5.4178025e-02   2.5635165e-02   9.9870015e-01   3.1358373e-02
   2.2906492e-06   2.5514302e-03  -5.4075654e-02   2.6209283e-02   9.9902914e-01   3.0522874e-02
   4.2196288e-04   2.3562396e-03  -5.4350827e-02   2.4573137e-02   9.9873952e-01   3.0493342e-02
   3.6444932e-04   2.2303887e-03  -5.3740258e-02   2.5557649e-02   9.9920736e-01   3.0295299e-02
  -6.1444435e-05   2.6926855e-03  -5.3431334e-02   2.6505248e-02   9.9985091e-01   3.0584602e-02
  -3.3921300e-04   2.6799800e-03  -5.2961574e-02   2.5925805e-02   9.9908240e-01   3.0018400e-02
