   7.6000000e+01   1.9320844e-02  -2.5145328e-04   1.7463593e-02
   7.7000000e+01  -7.8392293e-03  -6.1963804e-04   1.5210136e-02
   7.8000000e+01   2.8978075e-02  -3.2316824e-02   1.9952684e-03
   7.9000000e+01  -1.9266704e-02  -2.4368393e-02   1.6189508e-02
   8.0000000e+01  -6.8607784e-03  -4.3311905e-02   1.3503367e-02
   8.1000000e+01  -2.8913462e-02  -2.3797812e-02   1.3461015e-02
   8.2000000e+01   1.3528123e-02  -2.3050513e-02  -3.7340565e-02
   8.3000000e+01  -2.7642726e-02  -1.2368457e-05   1.6218396e-02
   8.4000000e+01   2.8892303e-02  -1.5054667e-02   1.0469516e-02
   8.5000000e+01   1.0314173e-02  -2.7626949e-02   2.7946818e-02
   8.6000000e+01  -4.6028465e-02   1.4924138e-02  -6.5201935e-02
   8.7000000e+01   4.5009973e-02   1.8290186e-02  -2.1584165e-02
   8.8000000e+01   2.3362425e-02   1.4719654e-02  -1.0361516e-03
   8.9000000e+01   5.2464168e-02   7.3144711e-03  -3.1230899e-02
   9.0000000e+01  -3.1937272e-03   6.5075979e-02   3.2063109e-02
   9.1000000e+01   3.6835715e-02   5.8486742e-02   3.3126211e-02
   9.2000000e+01  -8.1205656e-02  -3.5968892e-02  -1.0282767e-01
   9.3000000e+01  -1.0393749e-02   2.9316726e-02  -2.2300596e-02
   9.4000000e+01   6.0688137e-02  -7.9419684e-03   4.1001560e-03
   9.5000000e+01   4.6645410e-03   2.7175602e-03  -5.0026418e-02
   9.6000000e+01   7.4144702e-03  -3.0712340e-03   8.3366003e-02
   9.7000000e+01  -1.3605374e-02  -3.0125173e-02  -1.8745158e-03
   9.8000000e+01   2.9733398e-03  -6.6981356e-03  -6.3669891e-02
   9.9000000e+01  -1.4424196e-02  -2.2740309e-02  -1.5930314e-03
   1.0000000e+02   4.8681935e-02  -3.6760113e-02  -4.3702235e-02
   1.0100000e+02   1.7940585e-02  -6.1566986e-02  -1.0353402e-02
   1.0200000e+02  -4.9676700e-02   1.0256444e-02   7.0710128e-03
   1.0300000e+02  -1.4599748e-02  -1.4965228e-02  -1.0219195e-02
   1.0400000e+02   4.1293165e-02  -5.0934831e-03  -9.9145033e-02
   1.0500000e+02  -6.3589426e-02   1.1425543e-02   6.4324713e-03
   1.0600000e+02   1.4194866e-02   1.3825461e-02  -8.0745297e-03
   1.0700000e+02   3.2285607e-02   2.5691665e-02   4.5097354e-02
   1.0800000e+02  -3.7326881e-02  -7.1348186e-03  -1.1160472e-02
   1.0900000e+02  -3.4926536e-02  -2.8377576e-02   1.6191404e-02
   1.1000000e+02   1.3690785e-03  -5.2241303e-02   3.0477300e-02
   1.1100000e+02  -1.2260184e-02   3.3805366e-02  -1.7464509e-02
   1.1200000e+02   4.7433191e-02   6.3073247e-03   5.4100942e-03
   1.1300000e+02  -2.1816389e-02  -1.8015679e-02  -6.7707203e-03
   1.1400000e+02  -3.9311172e-02   1.7931811e-02   2.4901411e-02
   1.1500000e+02  -1.1331731e-02  -7.5984666e-02   1.4312339e-02
   1.1600000e+02  -9.8725496e-02   3.1102280e-02   2.0591745e-02
   1.1700000e+02   1.4032070e-02  -8.0540498e-02   6.6237940e-03
   1.1800000e+02  -1.1695684e-02   7.2899661e-03   2.3097285e-02
   1.1900000e+02  -4.6590920e-02   3.6249127e-02  -1.4210587e-02
   1.2000000e+02   5.4396843e-02  -5.9245733e-02  -3.3865836e-02
   1.2100000e+02  -1.6750048e-03  -1.6817276e-03   5.8611028e-02
   1.2200000e+02  -1.6622665e-02   8.8022591e-03  -3.1303090e-02
   1.2300000e+02  -4.1435575e-03  -4.2143499e-02  -2.0665947e-03
   1.2400000e+02  -2.6152314e-02   7.5473873e-03  -3.3995413e-02
   1.2500000e+02  -8.9940978e-03   5.0519205e-03  -3.1901029e-02
   1.2600000e+02   3.2463170e-02   1.1379183e-02  -5.6465799e-02
   1.2700000e+02   4.2898201e-03   4.7032108e-02  -4.3951357e-02
   1.2800000e+02  -1.2131554e-02   6.5513416e-02  -6.9355113e-03
   1.2900000e+02  -5.9130142e-03  -4.1936877e-02   1.6019739e-02
   1.3000000e+02  -8.4992306e-02   1.2432211e-02   2.3962355e-02
   1.3100000e+02   1.3180809e-02   2.2512204e-02   3.5079279e-02
   1.3200000e+02   3.2327470e-02  -1.1648179e-02  -1.3035110e-02
   1.3300000e+02  -2.2940444e-02   4.3088135e-02   3.7852343e-02
   1.3400000e+02   3.5641290e-02   4.1087540e-03  -1.0617787e-02
   1.3500000e+02   2.1470298e-02   1.3199060e-02  -3.2068337e-02
   1.3600000e+02   5.0037735e-02   1.2989743e-02   3.8556540e-02
   1.3700000e+02   1.5646872e-02  -6.4459147e-02   1.7554735e-02
   1.3800000e+02   1.5436147e-02   1.0927482e-02  -2.2293210e-03
   1.3900000e+02   7.3180211e-03  -9.2100280e-03  -4.3191322e-02
   1.4000000e+02  -5.5189188e-02  -4.3207850e-02   1.1105493e-02
   1.4100000e+02  -3.5362280e-03  -6.6109868e-04  -4.6237321e-02
   1.4200000e+02  -5.5324390e-02   3.8473330e-02   7.8765496e-03
   1.4300000e+02   3.1742602e-02   2.3563903e-02   6.5685103e-02
   1.4400000e+02  -5.3451030e-02   1.2500721e-02  -4.4234412e-02
   1.4500000e+02   2.2302040e-03   5.8703295e-02  -3.8375444e-02
   1.4600000e+02   3.4105530e-02   1.3603139e-02   5.2313100e-02
   1.4700000e+02   1.9748834e-02   5.6737489e-02  -3.1983990e-02
   1.4800000e+02  -2.6156542e-02   2.9577861e-02   6.6665693e-02
   1.4900000e+02  -4.8790066e-02  -8.4091180e-04   9.0390556e-03
   1.5000000e+02  -3.8565790e-03   3.1759660e-02  -1.4590421e-03
   1.5100000e+02   1.8730371e-02   1.3263707e-02  -2.1789413e-02
   1.5200000e+02  -3.3453240e-03  -3.7545196e-03   1.9357752e-02
   1.5300000e+02  -4.4314703e-02   6.1711945e-02   5.6705203e-03
   1.5400000e+02  -6.8668960e-03   1.2999189e-03  -7.0653533e-03
   1.5500000e+02  -1.6178209e-02  -2.3864939e-02  -9.2654639e-03
   1.5600000e+02   4.6799898e-02  -1.1468382e-02   1.3600758e-02
   1.5700000e+02   4.8929304e-03   1.1001979e-02  -1.4240390e-02
   1.5800000e+02  -2.5617216e-02  -1.3186162e-02   5.9560178e-03
   1.5900000e+02  -6.1309752e-03  -3.7318642e-02   1.9396904e-02
   1.6000000e+02  -4.1023688e-02   2.0817007e-02  -5.0260784e-02
   1.6100000e+02   5.2392902e-02   2.9803213e-02  -5.9580570e-03
   1.6200000e+02   4.3975530e-02  -1.8202421e-02   2.3561830e-03
   1.6300000e+02  -3.1312657e-02   5.9842825e-04  -7.3132345e-02
   1.6400000e+02  -6.0340037e-03  -7.2857979e-02  -2.5671230e-02
   1.6500000e+02  -7.1516906e-02   6.1293094e-02  -3.2604998e-03
   1.6600000e+02   1.1619929e-02   4.9148172e-02  -6.0006969e-02
   1.6700000e+02  -1.6513736e-03  -1.0995139e-02  -5.6440133e-02
   1.6800000e+02  -3.1879408e-02   3.7380543e-02   2.5004854e-02
   1.6900000e+02   1.5180921e-02  -1.4502637e-02  -5.0267897e-03
   1.7000000e+02  -8.9192268e-03  -5.3762555e-03   2.5192158e-02
   1.7100000e+02   1.2242792e-02  -2.6795638e-02  -4.0483868e-02
   1.7200000e+02  -3.5543270e-03   2.6943126e-02  -5.7410342e-02
   1.7300000e+02   1.6237247e-02  -1.4377075e-02   2.6425705e-02
   1.7400000e+02  -2.9770276e-02  -1.2240761e-02  -3.5054679e-02
   1.7500000e+02  -1.1423902e-02  -1.7130121e-02  -9.0600837e-03
   1.7600000e+02   8.4615261e-03   9.5763366e-03   1.9953418e-02
   1.7700000e+02  -1.6462292e-02   5.3015447e-03  -1.0782695e-02
   1.7800000e+02  -2.4667903e-02   1.4570234e-02   1.8707293e-02
   1.7900000e+02  -2.1740573e-02   3.9385283e-03  -2.9120548e-02
   1.8000000e+02   2.0905472e-02   1.0995543e-02   2.8536477e-02
   1.8100000e+02  -6.4777416e-03  -9.1011086e-03  -8.7559152e-03
   1.8200000e+02  -2.6990569e-02  -6.4179548e-02  -3.4431583e-03
   1.8300000e+02  -6.2716626e-02  -4.1132440e-03  -2.7375710e-02
   1.8400000e+02   1.3037867e-02  -4.5031528e-02  -3.5920670e-02
   1.8500000e+02   2.8388551e-02   1.0536079e-02  -4.3367278e-02
   1.8600000e+02  -3.1296940e-02  -5.6210938e-03   3.1961991e-03
   1.8700000e+02   3.9741691e-02  -7.2828809e-02   5.9944503e-03
   1.8800000e+02   4.1648919e-02  -1.5545555e-02  -5.9332272e-03
   1.8900000e+02  -2.9012956e-02  -4.5104440e-02   5.8219173e-02
   1.9000000e+02   4.3724128e-02   3.6719231e-02  -2.0510869e-02
   1.9100000e+02  -2.3124931e-02  -5.0431915e-02   1.1657548e-02
   1.9200000e+02   6.3208026e-02   8.9303033e-04  -1.1032918e-02
   1.9300000e+02   8.8925227e-02  -7.9775607e-03  -3.7143999e-02
   1.9400000e+02  -2.4918388e-02  -1.2148637e-01  -3.7768871e-02
   1.9500000e+02   2.2796827e-02   1.1385320e-02  -6.4307973e-02
   1.9600000e+02  -5.7713870e-02   1.8394443e-02  -3.7231491e-02
   1.9700000e+02  -9.4425113e-02  -3.5479399e-02   1.3102063e-02
   1.9800000e+02   1.3770332e-02   2.3337024e-02  -4.1239288e-02
   1.9900000e+02   3.1010669e-02  -7.1975513e-02  -5.8969695e-02
   2.0000000e+02  -4.0831612e-02   3.9823089e-02   4.3104143e-02
   2.0100000e+02   5.9669747e-02  -1.5370680e-02   6.7299728e-02
   2.0200000e+02   2.1935136e-02   1.3949483e-02  -4.2892768e-02
   2.0300000e+02  -6.2361038e-02  -3.7685118e-02   1.4981352e-02
   2.0400000e+02   1.3999180e-02   7.3406504e-03  -3.3426997e-02
   2.0500000e+02  -2.0491811e-02  -6.6589415e-03   5.9386557e-02
   2.0600000e+02   4.1811876e-02   2.9862531e-02  -2.2559879e-02
   2.0700000e+02  -9.9262124e-03  -2.0869472e-04  -2.8214200e-03
   2.0800000e+02  -4.2439869e-02   2.6273541e-02   2.1772256e-02
   2.0900000e+02   2.2294284e-02  -2.5712683e-02   4.8954080e-02
   2.1000000e+02  -2.5911126e-02  -1.4549361e-03  -3.8160199e-02
   2.1100000e+02  -9.7073960e-03  -1.7535937e-02   3.7570994e-02
   2.1200000e+02   4.1307331e-03  -2.8515329e-02  -6.1452701e-02
   2.1300000e+02  -1.9973441e-02   5.8242794e-03  -2.8135985e-02
   2.1400000e+02   1.7391877e-03  -1.1264352e-03   1.2057297e-02
   2.1500000e+02  -7.9850178e-03  -3.6980016e-03   5.8598474e-02
   2.1600000e+02  -4.2053511e-02  -3.4315308e-02  -5.4175076e-02
   2.1700000e+02  -2.5958608e-02  -4.6089287e-02   4.4119841e-02
   2.1800000e+02   3.2307064e-02  -4.6231268e-03  -7.4515508e-02
   2.1900000e+02   1.4610907e-02   1.2814193e-02   5.6445742e-03
   2.2000000e+02  -1.5650485e-02   6.4074702e-04   1.3557910e-02
   2.2100000e+02  -3.9610682e-03   1.6918469e-02   2.6359035e-02
   2.2200000e+02   6.7742194e-03  -3.0481956e-02  -2.1454204e-02
   2.2300000e+02   6.4072102e-05   1.9333026e-02   4.9084865e-02
   2.2400000e+02   2.0951158e-02   2.7001672e-02   1.4502112e-02
   2.2500000e+02  -6.0208032e-02   2.2007979e-02   4.6608759e-02
   2.2600000e+02   2.0726471e-02  -4.5079064e-02   2.2014185e-02
   2.2700000e+02   1.3388980e-01  -4.6558555e-02   3.2783651e-02
   2.2800000e+02   5.7379854e-02   2.2871765e-02   2.3790635e-03
   2.2900000e+02   6.0564507e-02  -1.6649801e-02   3.3789131e-02
   2.3000000e+02  -4.6333159e-02  -1.1644638e-02   2.1928445e-02
   2.3100000e+02  -1.0779760e-02   1.5060147e-02  -1.8680226e-02
   2.3200000e+02  -3.8278636e-02   6.1819397e-02  -8.1304341e-03
   2.3300000e+02   6.2027808e-04   8.5927359e-02   6.1363073e-02
   2.3400000e+02   4.9941532e-03   6.7524364e-03  -3.7571013e-02
   2.3500000e+02   9.1262683e-02  -5.1607812e-02  -2.1688084e-02
   2.3600000e+02   5.7865277e-02  -2.5506147e-02  -3.1973998e-02
   2.3700000e+02  -1.8557580e-02  -1.2132122e-03  -5.0845739e-03
   2.3800000e+02   1.4315411e-02  -1.9875663e-02   1.2501333e-02
   2.3900000e+02   8.0581167e-02   5.7505096e-02  -7.2218608e-03
   2.4000000e+02   8.3973277e-03  -2.2007246e-02  -3.1521813e-02
   2.4100000e+02   6.5979382e-02  -7.2648231e-02   5.2029070e-03
   2.4200000e+02  -3.5597675e-03  -6.7821743e-02  -1.3315117e-02
   2.4300000e+02   1.2451689e-02   3.3135934e-02   5.0791530e-02
   2.4400000e+02  -2.5073321e-02   3.0353325e-02   5.5215629e-03
   2.4500000e+02  -4.2282187e-02   4.7202632e-02   2.9777869e-02
   2.4600000e+02   3.6391726e-02   4.0975010e-02  -7.6435836e-02
   2.4700000e+02   4.0713677e-02   9.5127863e-02   4.7971099e-02
   2.4800000e+02   8.3150502e-02   2.1782349e-02   4.6012511e-02
   2.4900000e+02   7.0808339e-03  -1.1675859e-02   7.6797955e-02
   2.5000000e+02   2.7540484e-02   2.6475184e-02   1.8792204e-02
   2.5100000e+02   1.3130264e-02   2.2995319e-02  -8.7248580e-02
   2.5200000e+02  -3.6072075e-02  -1.3812541e-02  -4.5088908e-02
   2.5300000e+02   4.3424137e-02   6.1462464e-02   5.1821218e-02
   2.5400000e+02  -1.7793059e-02  -3.2352598e-02  -2.0360251e-02
   2.5500000e+02   2.8184467e-02   5.1361571e-02  -4.6312928e-02
   2.5600000e+02  -6.4711657e-03   2.2042614e-02  -2.1899611e-02
   2.5700000e+02   1.2131576e-02   3.5904438e-02   2.1140990e-02
   2.5800000e+02  -5.9217270e-03  -2.9938505e-02   2.0555899e-02
   2.5900000e+02  -2.1363614e-02  -3.8082585e-02   7.4000408e-04
   2.6000000e+02  -8.2437675e-03   2.1004474e-02   9.5880709e-03
   2.6100000e+02  -1.0963815e-02   2.9232589e-02  -1.1861626e-01
   2.6200000e+02   3.5840565e-02   4.0469030e-02   2.2697346e-02
   2.6300000e+02  -5.0698698e-03  -3.6242540e-02  -3.4825289e-02
   2.6400000e+02   1.9881206e-02  -5.9106519e-02  -1.6291719e-02
   2.6500000e+02   1.4343275e-02   6.7685184e-02  -3.4826230e-02
   2.6600000e+02  -3.4653114e-02  -4.8000238e-02  -7.8010025e-02
   2.6700000e+02   6.8047186e-03  -3.1837032e-02   2.8472380e-02
   2.6800000e+02   4.2777546e-02  -2.0689458e-02  -1.6001431e-02
   2.6900000e+02   4.4414925e-02  -3.1943302e-02   4.8760924e-03
   2.7000000e+02   1.2055522e-02   3.8996469e-02  -6.5576198e-02
   2.7100000e+02  -1.9926437e-03  -8.7269033e-02  -5.2267930e-02
   2.7200000e+02  -7.4820967e-02   8.2002694e-03  -5.3038231e-03
   2.7300000e+02  -3.2130840e-02   4.8309460e-02  -3.4365252e-02
   2.7400000e+02   4.7915950e-02  -4.9575144e-03  -2.8778008e-02
   2.7500000e+02   1.1628126e-02  -2.1684665e-02  -3.5467547e-02
   2.7600000e+02  -2.5085255e-02  -4.5563563e-02  -4.4112474e-02
   2.7700000e+02   5.3240121e-03   9.2435079e-02  -2.7151128e-02
   2.7800000e+02  -3.0271468e-02   4.7587460e-02  -5.1903523e-03
   2.7900000e+02   3.8511239e-02  -8.8279871e-03  -1.1549596e-01
   2.8000000e+02   5.9808281e-02  -3.2285279e-02  -1.4778839e-02
   2.8100000e+02  -6.7564439e-02   1.8634197e-02   6.0387693e-03
   2.8200000e+02   1.8956593e-02   2.0788997e-02   1.9376001e-02
   2.8300000e+02   4.7236792e-02  -2.7011813e-02  -2.1657905e-02
   2.8400000e+02   2.9366322e-02  -4.0474333e-02   5.1591681e-02
   2.8500000e+02   5.6548388e-03   7.6342212e-02   4.5039069e-02
   2.8600000e+02  -8.6137992e-02   4.6448241e-02  -7.1886066e-03
   2.8700000e+02  -8.0496949e-03  -1.4339465e-02  -5.0623574e-03
   2.8800000e+02   3.2233952e-02   5.4247588e-02  -3.3490675e-02
   2.8900000e+02   3.9109910e-02   6.9606890e-03  -6.2799480e-03
   2.9000000e+02   2.9045569e-02  -5.3688652e-02   2.7423218e-02
   2.9100000e+02  -6.6167738e-02  -4.7106095e-02   2.6499733e-02
   2.9200000e+02  -3.3380163e-03  -6.0535332e-02   6.2918756e-03
   2.9300000e+02   3.7579129e-02   2.7560463e-04   3.9371883e-02
   2.9400000e+02  -3.3583521e-02   2.8735049e-02  -1.4900276e-02
   2.9500000e+02  -6.0994825e-02   3.1983544e-02  -6.7827627e-02
   2.9600000e+02   1.3036878e-02  -9.1266680e-04   1.5459359e-03
   2.9700000e+02  -3.9328270e-02  -2.7134786e-02  -2.3083505e-02
   2.9800000e+02  -2.9986011e-02  -6.5017776e-02   1.4773574e-02
   2.9900000e+02  -3.2363569e-02   2.8061498e-03   5.0081196e-02
   3.0000000e+02  -3.9398134e-04   5.8713744e-02   3.4921153e-02
   3.0100000e+02  -2.2068540e-02  -4.2752335e-03  -5.6494434e-02
   3.0200000e+02   5.4374954e-02   4.0064521e-02  -3.1026790e-02
   3.0300000e+02   4.2694142e-02  -2.2163244e-02  -7.0311643e-02
   3.0400000e+02   2.5870992e-02   2.9964029e-02  -3.1683738e-02
   3.0500000e+02   4.0940215e-02   6.5775675e-02  -2.1080127e-03
   3.0600000e+02   1.6327175e-02   5.0733302e-04   2.1544950e-02
   3.0700000e+02  -1.6850626e-02   4.7370728e-02  -1.6323129e-02
   3.0800000e+02   1.9674688e-03   3.9129027e-02   5.7898861e-02
   3.0900000e+02  -2.5809165e-02   5.9041818e-02  -5.6967954e-02
   3.1000000e+02  -8.0283363e-02   2.6107391e-02   6.6599717e-03
   3.1100000e+02  -9.1327425e-03  -1.4373576e-03   1.8849834e-02
   3.1200000e+02   1.1416637e-01   3.6161897e-02  -3.9554023e-02
   3.1300000e+02   2.3461700e-02  -1.5861492e-02  -9.3639720e-03
   3.1400000e+02   9.8243661e-03  -2.5182824e-03   3.7430805e-02
   3.1500000e+02   8.2650215e-03  -2.1014669e-02   9.2393192e-03
   3.1600000e+02  -2.9298093e-03   2.2904486e-02  -1.0344887e-02
   3.1700000e+02   5.3725189e-02   3.4063925e-02   3.7042602e-02
   3.1800000e+02   3.6965425e-02   3.8091530e-04   1.2489339e-02
   3.1900000e+02   2.2507540e-02  -6.5931408e-02   3.7628228e-02
   3.2000000e+02  -1.2411943e-02   2.6573213e-02  -8.9340068e-04
   3.2100000e+02  -6.5802889e-02   7.6941446e-02   5.1599566e-02
   3.2200000e+02  -2.6437319e-02   7.2759460e-02   1.2395744e-01
   3.2300000e+02   1.2634788e-02   2.3937398e-03  -3.4387935e-02
   3.2400000e+02  -1.1751098e-02   1.9254976e-02   1.3554799e-02
   3.2500000e+02   6.5706171e-02   9.3055901e-02  -4.5105146e-02
   3.2600000e+02  -4.6048077e-02   7.2095293e-02  -2.0772837e-02
   3.2700000e+02  -4.1837665e-02  -4.4107750e-02  -4.9995178e-02
   3.2800000e+02   4.3742892e-02  -8.6027093e-03   3.9419495e-02
   3.2900000e+02   3.2645441e-02   2.3543603e-03  -1.7112683e-02
   3.3000000e+02  -1.1819678e-02   2.7764822e-02   3.6546564e-03
   3.3100000e+02   5.3548912e-02   3.2467592e-02   3.8042320e-02
   3.3200000e+02   8.5719854e-03  -1.3489394e-02   1.1441282e-02
   3.3300000e+02  -4.4476035e-02   3.5322517e-02  -5.2537406e-02
   3.3400000e+02  -1.5204347e-02  -3.9385235e-02  -3.0898492e-02
   3.3500000e+02  -8.9615971e-02  -6.5357650e-02   9.9574234e-03
   3.3600000e+02  -1.2795588e-02  -2.0702159e-02  -2.5712976e-02
   3.3700000e+02  -8.7970894e-03   1.3996894e-01   4.9404492e-02
   3.3800000e+02  -5.2599323e-02  -2.5108878e-02  -1.6435441e-02
   3.3900000e+02  -7.6713482e-02   3.7696124e-02   7.4534426e-03
   3.4000000e+02  -1.8448046e-02   1.8323516e-02   4.8130019e-03
   3.4100000e+02  -1.2182131e-01  -3.5085719e-03  -2.4937677e-02
   3.4200000e+02   3.6668140e-03  -2.8619987e-02  -3.0577137e-02
   3.4300000e+02  -3.6665236e-02  -3.5427198e-02  -2.5438582e-02
   3.4400000e+02  -1.6631915e-02   2.2795667e-02  -3.9103304e-02
   3.4500000e+02   4.5054856e-02  -1.5761533e-02   3.2153433e-02
   3.4600000e+02   2.3596113e-02  -4.4516569e-03  -4.7379293e-02
   3.4700000e+02  -3.8754959e-03   1.3957217e-02   5.3119513e-02
   3.4800000e+02  -5.0624042e-02  -3.8765994e-02   7.8284987e-03
   3.4900000e+02  -1.6211990e-03   1.0249724e-02  -8.2729325e-02
   3.5000000e+02   3.6270145e-02  -1.1657637e-03   1.0807492e-02
   3.5100000e+02  -7.3650823e-02   5.1643845e-02  -3.3337447e-02
   3.5200000e+02   3.6967720e-02   5.6576888e-02  -6.4823674e-02
   3.5300000e+02  -6.5675250e-02  -6.0770108e-02   7.7573036e-03
   3.5400000e+02  -9.1014120e-02  -3.7672932e-03   8.4546209e-02
   3.5500000e+02   8.5714918e-02   7.4915771e-02  -3.1821720e-02
   3.5600000e+02  -3.2752492e-02   2.0040782e-02  -2.2251805e-02
   3.5700000e+02  -2.0257283e-02   6.0613207e-03  -1.1813706e-02
   3.5800000e+02  -5.1818271e-02   2.6681030e-02   6.8660353e-02
   3.5900000e+02  -3.1412723e-02  -2.7246501e-03  -4.4890312e-02
   3.6000000e+02  -3.8101079e-05   5.5448431e-02  -1.5603292e-02
   3.6100000e+02  -2.5720575e-02  -1.5926174e-02   3.3681462e-02
   3.6200000e+02  -1.5673475e-02   4.3638781e-02   7.4438467e-02
